Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Exeggcute (Shadow),44.2,grass,psychic,96.4,110.6,134,1429475,40,Confusion,Seed Bomb,Psychic
Musharna,43.9,psychic,none,113.7,107.1,160,1947640,20.5,Charge Beam,Psyshock,Dazzling Gleam
Raticate,43.9,normal,none,126.7,114.6,121,1756060,34.5,Quick Attack,Hyper Fang,Return
Wormadam (Plant),43.9,bug,grass,110.7,146.8,124,2013961,33.5,Bug Bite,Energy Ball,Bug Buzz
Azelf,43.8,psychic,none,154.2,88.9,106,1452688,17.5,Confusion,Future Sight,Fire Blast
Beheeyem,43.8,psychic,none,136.2,103.4,116,1632937,20,Confusion,Rock Slide,Psychic
Garchomp,43.8,dragon,ground,133.5,102.5,122,1668472,14,Mud Shot,Outrage,Earthquake
Vanilluxe,43.8,ice,none,133.9,112.7,111,1674639,19.5,Frost Breath,Blizzard,Signal Beam
Weepinbell (Shadow),43.8,grass,poison,142.2,81.8,135,1570253,35.5,Bullet Seed,Power Whip,Sludge Bomb
Jynx,43.6,ice,psychic,141.2,102.2,108,1558801,21.5,Confusion,Avalanche,Ice Punch
Krokorok,43.6,ground,dark,134.4,83,134,1493919,40,Mud Slap,Crunch,Earthquake
Throh,43.6,fighting,none,112.2,104.6,171,2006785,22,Low Kick,Body Slam,Low Sweep
Rampardos,43.5,rock,none,166,66.2,123,1352083,16.5,Smack Down,Rock Slide,Flamethrower
Swanna,43.5,water,flying,130,99,133,1711807,26.5,Air Slash,Hurricane,Ice Beam
Pupitar (Shadow),43.3,rock,ground,120.4,109.9,139,1839776,33.5,Bite,Crunch,Ancient Power
Sneasel,43.3,dark,ice,134.7,110.4,110,1634896,27,Ice Shard,Avalanche,Foul Play
Tyranitar,43.2,rock,dark,131.8,108.9,119,1706817,14.5,Smack Down,Crunch,Stone Edge
Crobat,43,poison,flying,123.3,115.8,127,1813204,21.5,Air Slash,Sludge Bomb,Shadow Ball
Pineco (Shadow),43,bug,none,97.2,108.3,120,1262964,40,Bug Bite,Sand Tomb,Rock Tomb
Slowpoke (Shadow),43,water,psychic,98,89.3,175,1531518,40,Confusion,Psyshock,Water Pulse
Arbok,42.9,poison,none,125.9,120.9,117,1780217,29,Dragon Tail,Dark Pulse,Sludge Wave
Lileep (Shadow),42.9,rock,grass,94.8,130.4,142,1756053,40,Infestation,Grass Knot,Ancient Power
Snubbull,42.9,fairy,none,120.1,79,134,1272133,40,Bite,Crunch,Brick Break
Weezing (Shadow),42.9,poison,none,118.5,137.4,115,1872102,24,Infestation,Sludge Bomb,Shadow Ball
Buneary,42.7,normal,none,114.6,94.8,127,1380184,40,Quick Attack,Fire Punch,Swift
Loudred,42.7,normal,none,117.8,75.9,167,1491963,40,Bite,Stomp,Disarming Voice
Nidorina,42.7,poison,none,104.3,106.7,147,1636097,40,Poison Sting,Poison Fang,Sludge Bomb
Golett,42.5,ground,ghost,112.2,84.6,132,1252651,40,Mud Slap,Shadow Punch,Brick Break
Raticate (Shadow),42.5,normal,none,126.7,114.6,121,1756060,34.5,Quick Attack,Hyper Fang,Dig
Girafarig,42.4,normal,psychic,132.6,100.7,127,1694743,27,Confusion,Psychic,Thunderbolt
Noivern,42.4,flying,dragon,126.1,113.5,123,1759834,20,Air Slash,Hurricane,Psychic
Vibrava,42.2,ground,dragon,117.8,90.1,120,1273082,40,Dragon Breath,Bulldoze,Bug Buzz
Sneasel (Shadow),42.1,dark,ice,134.7,110.4,110,1634896,27,Ice Shard,Avalanche,Foul Play
Tauros,42.1,normal,none,126.4,118.5,118,1768243,20.5,Tackle,Horn Attack,Earthquake
Yanma,42.1,bug,flying,133.6,86.1,140,1610739,40,Wing Attack,Aerial Ace,Silver Wind
Espurr,41.9,psychic,none,106.7,101.9,136,1479266,40,Confusion,Psyshock,Energy Ball
Pupitar,41.9,rock,ground,120.4,109.9,139,1839776,33.5,Bite,Crunch,Ancient Power
Drilbur,41.8,ground,none,133.6,79,134,1414411,40,Mud Slap,Drill Run,Rock Tomb
Sawsbuck,41.8,normal,grass,131.3,101.9,127,1699027,23,Feint Attack,Wild Charge,Megahorn
Stantler (Shadow),41.8,normal,none,135.6,94,130,1656457,26,Tackle,Wild Charge,Stomp
Lairon (Shadow),41.6,steel,rock,114.9,145.7,116,1941935,27.5,Metal Claw,Rock Slide,Body Slam
Pidgeotto,41.6,normal,flying,104.3,94.8,138,1365269,40,Wing Attack,Aerial Ace,Twister
Nidoqueen (Shadow),41.5,poison,ground,118.5,114.7,139,1889232,23,Poison Jab,Earth Power,Stone Edge
Weavile,41.3,dark,ice,143.4,104.3,104,1555112,18,Snarl,Avalanche,Foul Play
Audino,41.2,normal,none,93.6,136.9,187,2394246,37,Pound,Disarming Voice,Hyper Beam
Geodude (Alolan),41.2,rock,electric,116.2,116.2,106,1430621,40,Volt Switch,Rock Slide,Thunderbolt
Pineco,41.2,bug,none,97.2,108.3,120,1262964,40,Bug Bite,Return,Sand Tomb
Sandshrew,41.2,ground,none,111.4,106.7,120,1426652,40,Mud Shot,Rock Slide,Sand Tomb
Espeon,41,psychic,none,149.8,101.7,98,1492769,17.5,Confusion,Psychic,Last Resort
Flareon,41,fire,none,143.4,107.7,100,1544060,18,Fire Spin,Flamethrower,Overheat
Samurott,40.8,water,none,128,99.7,135,1722738,19.5,Fury Cutter,Megahorn,Hydro Pump
Mismagius (Shadow),40.5,ghost,none,134.4,125.1,99,1664924,21.5,Hex,Shadow Ball,Dark Pulse
Geodude,40.2,rock,ground,116.2,116.2,106,1430621,40,Rock Throw,Rock Slide,Dig
Kabuto,40.2,rock,water,128.8,122.5,92,1451748,40,Mud Shot,Ancient Power,Aqua Jet
Axew,40.1,dragon,none,133.6,91.7,114,1395833,40,Scratch,Dragon Claw,Aqua Tail
Magnemite (Shadow),40.1,electric,steel,142.3,107.5,85,1299614,40,Thunder Shock,Magnet Bomb,Discharge
Mothim,40.1,bug,flying,142.1,84,132,1576107,32,Bug Bite,Aerial Ace,Bug Buzz
Stantler,40.1,normal,none,135.6,94,130,1656457,26,Tackle,Wild Charge,Stomp
Elgyem,39.9,psychic,none,128.8,90.9,127,1486870,40,Confusion,Psychic,Dark Pulse
Anorith (Shadow),39.6,rock,bug,149.1,89.4,112,1493530,39,Struggle Bug,Ancient Power,Cross Poison
Liepard,39.6,dark,none,141.9,88.5,125,1570953,30,Snarl,Dark Pulse,Play Rough
Runerigus,39.5,ground,ghost,111.3,164.9,108,1981559,24,Astonish,Shadow Ball,Sand Tomb
Shellos (East),39.5,water,none,93.3,94.8,156,1379659,40,Mud Slap,Body Slam,Mud Bomb
Shellos (West),39.5,water,none,93.3,94.8,156,1379659,40,Mud Slap,Body Slam,Mud Bomb
Cacturne (Shadow),39.3,grass,dark,148.6,84.4,119,1492438,24,Sucker Punch,Dark Pulse,Grass Knot
Dustox,39.3,bug,poison,89.3,139.9,134,1673942,40,Confusion,Sludge Bomb,Bug Buzz
Roggenrola,39.3,rock,none,107.5,98.8,127,1348456,40,Smack Down,Stone Edge,Rock Blast
Cubone (Shadow),39.1,ground,none,83,125.7,120,1251272,40,Mud Slap,Bone Club,Bulldoze
Illumise,39.1,bug,none,113.1,133,132,1986662,35.5,Struggle Bug,Bug Buzz,Silver Wind
Nidoking,39.1,poison,ground,130.7,105.9,123,1702675,21.5,Fury Cutter,Earth Power,Megahorn
Arbok (Shadow),39,poison,none,125.9,120.9,117,1780217,29,Dragon Tail,Dark Pulse,Sludge Wave
Sandslash,39,ground,none,121.1,120.4,125,1822952,23,Mud Shot,Earthquake,Bulldoze
Herdier,38.7,normal,none,123.4,107.1,138,1823692,37.5,Lick,Thunderbolt,Play Rough
Hitmonlee (Shadow),38.7,fighting,none,143.1,117.1,93,1557776,21.5,Rock Smash,Close Combat,Stone Edge
Anorith,38.5,rock,bug,149.1,89.4,112,1493530,39,Struggle Bug,Ancient Power,Cross Poison
Frillish,38.5,water,ghost,102.7,117.8,127,1536446,40,Bubble,Ice Beam,Ominous Wind
Drowzee,38.4,psychic,none,82.2,119.3,134,1314314,40,Confusion,Psyshock,Return
Roselia,38.4,grass,poison,140,105.9,107,1587301,29.5,Poison Jab,Sludge Bomb,Petal Blizzard
Cacturne,38.2,grass,dark,148.6,84.4,119,1492438,24,Sucker Punch,Dark Pulse,Grass Knot
Weavile (Shadow),38.2,dark,ice,143.4,104.3,104,1555112,18,Snarl,Avalanche,Foul Play
Weezing (Galarian),37.8,poison,fairy,118.5,137.4,115,1872102,24,Tackle,Sludge,Overheat
Salamence (Shadow),37.6,dragon,flying,145.5,90,117,1532681,14.5,Dragon Tail,Outrage,Hydro Pump
Whirlipede,37.6,bug,poison,90.9,148.6,106,1431349,40,Bug Bite,Sludge Bomb,Signal Beam
Drowzee (Shadow),37.5,psychic,none,82.2,119.3,134,1314314,40,Confusion,Psyshock,Psychic
Porygon-Z (Shadow),37.5,normal,none,149.2,87.4,115,1499247,16.5,Lock On,Tri Attack,Zap Cannon
Flaaffy,37.1,electric,none,124.1,97.2,147,1772989,40,Charge Beam,Discharge,Return
Salamence,36.8,dragon,flying,145.5,90,117,1532681,14.5,Dragon Tail,Outrage,Hydro Pump
Sandslash (Shadow),36.8,ground,none,121.1,120.4,125,1822952,23,Mud Shot,Earthquake,Bulldoze
Snover,36.8,grass,ice,102.7,94.8,134,1305610,40,Powder Snow,Ice Beam,Energy Ball
Aron,36.7,steel,rock,107.5,123.3,120,1590116,40,Metal Claw,Body Slam,Iron Head
Lombre,36.7,water,grass,100.4,105.9,134,1424286,40,Bubble,Grass Knot,Ice Beam
Butterfree,36.5,bug,flying,126.9,110.7,124,1741337,31,Confusion,Signal Beam,Psychic
Golem,36.5,rock,ground,126.4,120.7,116,1769231,18.5,Mud Shot,Stone Edge,Earthquake
Volbeat,36.5,bug,none,113.1,133,132,1986662,35.5,Struggle Bug,Signal Beam,Thunderbolt
Nidoking (Shadow),36.4,poison,ground,130.7,105.9,123,1702675,21.5,Fury Cutter,Earth Power,Megahorn
Cofagrigus,35.9,ghost,none,111.3,164.9,108,1981559,24,Astonish,Shadow Ball,Dark Pulse
Hitmonlee,35.9,fighting,none,143.1,117.1,93,1557776,21.5,Rock Smash,Close Combat,Stone Edge
Aron (Shadow),35.8,steel,rock,107.5,123.3,120,1590116,40,Metal Claw,Body Slam,Iron Head
Beautifly,35.8,bug,flying,147.3,83.3,124,1521265,32,Infestation,Bug Buzz,Silver Wind
Snover (Shadow),35.8,grass,ice,102.7,94.8,134,1305610,40,Powder Snow,Ice Beam,Energy Ball
Klefki,35.6,steel,fairy,119.4,139.6,112,1866670,29,Astonish,Foul Play,Play Rough
Nosepass (Shadow),35.6,rock,none,76.7,181.8,92,1281951,40,Rock Throw,Rock Slide,Rock Blast
Duosion,35.1,psychic,none,150.6,79.9,123,1479312,28,Hidden Power (Psychic),Psyshock,Thunder
Flaaffy (Shadow),35.1,electric,none,124.1,97.2,147,1772989,40,Charge Beam,Discharge,Power Gem
Lopunny,35.1,normal,none,113.8,142.8,121,1966343,28,Low Kick,Fire Punch,Focus Blast
Cubone,35,ground,none,83,125.7,120,1251272,40,Mud Slap,Bone Club,Return
Onix,34.8,rock,ground,79,195.2,99,1527271,40,Rock Throw,Rock Slide,Stone Edge
Absol,34.5,dark,none,158.6,82.4,108,1410794,21.5,Snarl,Dark Pulse,Megahorn
Ponyta (Galarian),34.5,psychic,none,134.5,108.6,113,1650512,35.5,Psycho Cut,Play Rough,Psybeam
Nosepass,34.2,rock,none,76.7,181.8,92,1281951,40,Rock Throw,Rock Slide,Rock Blast
Accelgor,33.9,bug,none,144.7,84,127,1543319,22,Infestation,Bug Buzz,Acid Spray
Phanpy,32.8,ground,none,96.4,89.3,175,1506816,40,Rock Smash,Body Slam,Rock Slide
Absol (Shadow),32.7,dark,none,158.6,82.4,108,1410794,21.5,Snarl,Dark Pulse,Megahorn
Reuniclus,32.7,psychic,none,128.7,93.7,144,1737172,19,Hidden Power (Fighting),Shadow Ball,Future Sight
Deerling,32.4,normal,grass,102.7,90.9,134,1251209,40,Tackle,Wild Charge,Seed Bomb
Solosis,32.4,psychic,none,146.2,77.4,113,1279559,40,Hidden Power (Psychic),Psyshock,Thunder
Cherrim (Overcast),29.9,grass,none,122.9,115.9,127,1808807,27,Bullet Seed,Solar Beam,Dazzling Gleam
Koffing,29.7,poison,none,105.9,123.3,106,1383946,40,Infestation,Dark Pulse,Sludge Bomb
Spoink,29.4,psychic,none,110.6,108.3,134,1605230,40,Zen Headbutt,Shadow Ball,Mirror Coat
Timburr,29.3,fighting,none,117.8,80.6,154,1461811,40,Low Kick,Brick Break,Rock Tomb
Koffing (Shadow),28.8,poison,none,105.9,123.3,106,1383946,40,Infestation,Dark Pulse,Sludge Bomb
Porygon (Shadow),28.7,normal,none,120.6,114.6,133,1837749,34.5,Charge Beam,Discharge,Signal Beam
Kadabra,27,psychic,none,167.1,89.4,90,1344532,26.5,Psycho Cut,Shadow Ball,Return
Clefairy,26.5,fairy,none,96.4,97.2,147,1377737,40,Zen Headbutt,Body Slam,Disarming Voice
Deoxys (Speed),26.5,psychic,none,140.2,131.6,86,1586384,18.5,Charge Beam,Psycho Boost,Thunderbolt
Kadabra (Shadow),26.2,psychic,none,167.1,89.4,90,1344532,26.5,Psycho Cut,Shadow Ball,Psybeam
Munna,25.9,psychic,none,99.6,84.6,156,1313599,40,Charge Beam,Psyshock,Dazzling Gleam
Slaking,20.3,normal,none,139.3,82.8,138,1592510,12,Yawn,Body Slam,Earthquake
Cranidos,18.3,rock,none,165.3,63.2,129,1347532,30.5,Take Down,Ancient Power,Bulldoze
