Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Cubone,31.4,ground,none,83,125.7,120,1251272,40,Mud Slap,Bone Club,Return
Hitmonlee,31.3,fighting,none,143.1,117.1,93,1557776,21.5,Rock Smash,Close Combat,Stone Edge
Pineco,31.3,bug,none,97.2,108.3,120,1262964,40,Bug Bite,Return,Rock Tomb
Reuniclus,29.9,psychic,none,128.7,93.7,144,1737172,19,Hidden Power (Fighting),Future Sight,Shadow Ball
Garchomp,29.8,dragon,ground,133.5,102.5,122,1668472,14,Mud Shot,Outrage,Earthquake
Koffing,29.6,poison,none,105.9,123.3,106,1383946,40,Infestation,Dark Pulse,Sludge Bomb
Cranidos,29.5,rock,none,165.3,63.2,129,1347532,30.5,Zen Headbutt,Ancient Power,Bulldoze
Phanpy,29.5,ground,none,96.4,89.3,175,1506816,40,Rock Smash,Body Slam,Rock Slide
Munna,28.4,psychic,none,99.6,84.6,156,1313599,40,Charge Beam,Psyshock,Dazzling Gleam
Koffing (Shadow),26.2,poison,none,105.9,123.3,106,1383946,40,Infestation,Dark Pulse,Sludge Bomb
Timburr,25.2,fighting,none,117.8,80.6,154,1461811,40,Low Kick,Brick Break,Rock Tomb
Cherrim (Overcast),23.4,grass,none,122.9,115.9,127,1808807,27,Bullet Seed,Solar Beam,Hyper Beam
Slaking,23.4,normal,none,139.3,82.8,138,1592510,12,Yawn,Body Slam,Earthquake
