Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2,Charged Move 1 Count,Charged Move 2 Count,Buddy Distance,Charged Move Cost
Delibird,61.2,ice,flying,73.8,58.7,77,333284,17.5,Quick Attack,Icy Wind,Ice Punch,7,6,5,75000
Dubwool,60.9,normal,none,64,81.4,74,385199,8.5,Tackle,Body Slam,Wild Charge,18,23,3,10000
Eelektrik,60.9,electric,none,71.3,62.5,78,347663,11,Spark,Crunch,Discharge,6,6,1,10000
Murkrow (Shadow),60.9,dark,flying,84.3,45.8,77,296918,11.5,Feint Attack,Drill Peck,Foul Play,7,8,3,50000
Inkay,60.8,dark,psychic,63.2,66.3,94,393604,21.5,Peck,Night Slash,Psybeam,7,12,3,50000
Taillow,60.7,normal,flying,74.9,49.9,89,332670,25.5,Quick Attack,Aerial Ace,,7,0,1,10000
Blissey,60.5,normal,none,47.1,64.3,175,530114,7,Pound,Psychic,Hyper Beam,14,20,5,75000
Masquerain,60.1,bug,flying,76,59.7,72,326482,8.5,Infestation,Lunge,Air Cutter,4,5,1,10000
Ninjask,60.1,bug,flying,83.9,51.8,68,295530,9.5,Fury Cutter,Aerial Ace,Bug Buzz,12,15,5,75000
Porygon (Shadow),60.1,normal,none,69.6,66,77,353667,11,Hidden Power (Ice),Discharge,Signal Beam,6,7,3,50000
Greninja,60,water,dark,81,58.3,65,307113,7,Bubble,Night Slash,Surf,4,4,3,10000
Weezing (Galarian),60,poison,fairy,69,80.2,65,359794,8.5,Tackle,Sludge,Overheat,20,28,3,50000
Lillipup,59.9,normal,none,68.6,61.8,85,360317,21,Tackle,Thunderbolt,Rock Tomb,28,30,1,10000
Carnivine,59.7,grass,none,76,58.1,74,326836,8.5,Vine Whip,Crunch,Power Whip,6,7,5,75000
Porygon2,59.6,normal,none,70.5,67,74,349997,7,Lock On,Tri Attack,Zap Cannon,10,16,3,50000
Trapinch,59.6,ground,none,86.4,47.6,70,287902,15,Mud Shot,Crunch,Sand Tomb,5,5,5,75000
Murkrow,59.5,dark,flying,84.3,45.8,77,296918,11.5,Feint Attack,Drill Peck,Foul Play,7,8,3,50000
Starly (Shadow),59.5,normal,flying,72.9,50.2,92,336663,26.5,Quick Attack,Brave Bird,Aerial Ace,8,7,1,10000
Krookodile,59.4,ground,dark,77.7,55.2,74,317558,6,Snarl,Crunch,Earthquake,4,5,5,75000
Glameow,59.3,normal,none,69.2,58.8,88,357732,21,Quick Attack,Aerial Ace,Thunderbolt,7,8,3,50000
Amoonguss,59,grass,poison,63.5,59.1,104,390726,9,Feint Attack,Grass Knot,Sludge Bomb,9,9,3,50000
Blitzle,59,electric,none,76.8,48.9,86,323218,21.5,Spark,Flame Charge,Discharge,7,6,3,50000
Zebstrika,59,electric,none,80.5,54.7,70,308278,7.5,Spark,Wild Charge,Flame Charge,6,7,3,50000
Porygon2 (Shadow),58.9,normal,none,70.5,67,74,349997,7,Lock On,Tri Attack,Zap Cannon,10,16,3,50000
Purugly,58.9,normal,none,73.6,59.6,77,337913,9.5,Shadow Claw,Aerial Ace,Play Rough,6,8,3,50000
Houndoom,58.8,dark,fire,81,55.2,68,303972,7,Snarl,Crunch,Flamethrower,4,5,3,50000
Trapinch (Shadow),58.6,ground,none,86.4,47.6,70,287902,15,Mud Shot,Crunch,Sand Tomb,5,5,5,75000
Doduo,58.5,normal,flying,86.8,51.5,64,286264,15.5,Quick Attack,Brave Bird,Drill Peck,8,6,3,50000
Porygon,58.1,normal,none,69.6,66,77,353667,11,Quick Attack,Discharge,Signal Beam,7,8,3,50000
Stantler,58.1,normal,none,77.5,55.1,75,320569,9,Tackle,Wild Charge,Stomp,23,20,3,50000
Natu,58,psychic,flying,77.7,58.1,71,320529,17.5,Quick Attack,Drill Peck,Psyshock,6,7,3,50000
Rattata (Alolan),58,dark,normal,74.3,58.5,77,334282,26.5,Quick Attack,Crunch,Hyper Fang,7,8,1,10000
Honchkrow,57.9,dark,flying,87,41.2,80,286650,7,Snarl,Brave Bird,Sky Attack,5,4,3,50000
Persian (Shadow),57.8,normal,none,68.2,66.9,78,356132,11,Feint Attack,Night Slash,Play Rough,6,10,3,50000
Cacnea,57.6,grass,none,84.3,46,76,295144,15,Poison Sting,Grass Knot,Brick Break,6,4,3,50000
Persian (Alolan),57.6,dark,none,70.1,64.5,77,348353,10.5,Feint Attack,Foul Play,Play Rough,8,10,3,50000
Tangela,57.6,grass,none,72.5,70.2,67,340679,8.5,Vine Whip,Grass Knot,Sludge Bomb,7,7,3,50000
Tauros,57.6,normal,none,73,68.4,68,339697,7,Tackle,Horn Attack,Earthquake,18,33,3,50000
Luxio,57.5,electric,none,77.9,51.5,79,316986,12.5,Spark,Wild Charge,Crunch,6,6,5,75000
Simisage,57.4,grass,none,78.8,54.4,73,312981,8,Vine Whip,Crunch,Grass Knot,6,7,3,50000
Delcatty,57.1,normal,none,64.7,66.6,88,379249,12.5,Feint Attack,Wild Charge,Disarming Voice,8,8,3,50000
Bellsprout,57,grass,poison,82.1,41.9,88,302898,19,Vine Whip,Power Whip,Sludge Bomb,7,7,3,50000
Bunnelby,57,normal,none,58.3,70.5,103,423624,44,Quick Attack,Earthquake,Bulldoze,10,9,1,10000
Raichu (Alolan),56.9,electric,psychic,78.8,63,63,312952,8,Volt Switch,Wild Charge,Psychic,3,4,1,10000
Treecko,56.8,grass,none,73.7,61.8,74,336815,18,Bullet Seed,Grass Knot,Aerial Ace,4,4,3,10000
Ludicolo,56.7,water,grass,68.3,71.3,75,365169,8,Bubble,Ice Beam,Energy Ball,5,5,3,50000
Plusle,56.7,electric,none,74.9,61.5,72,331509,10.5,Spark,Discharge,Grass Knot,6,7,3,50000
Weezing,56.5,poison,none,68.2,78.3,68,363181,8.5,Infestation,Sludge Bomb,Dark Pulse,5,5,3,50000
Tangela (Shadow),56.4,grass,none,72.5,70.2,67,340679,8.5,Vine Whip,Grass Knot,Sludge Bomb,7,7,3,50000
Anorith (Shadow),56.3,rock,bug,85.2,52.8,65,292025,12,Struggle Bug,Cross Poison,Ancient Power,5,6,3,50000
Shinx,56.2,electric,none,76.2,48.9,87,324339,21.5,Spark,Discharge,Thunderbolt,6,7,5,75000
Electrike,56,electric,none,74.7,55.6,79,327756,20,Spark,Discharge,Thunderbolt,6,7,3,50000
Jolteon,56,electric,none,80.5,65.1,59,309106,6.5,Volt Switch,Discharge,Last Resort,3,4,5,75000
Cherubi,55.9,grass,none,68.6,62.4,85,363884,21,Bullet Seed,Seed Bomb,Dazzling Gleam,4,6,1,10000
Houndoom (Shadow),55.7,dark,fire,81,55.2,68,303972,7,Snarl,Crunch,Flamethrower,4,5,3,50000
Porygon-Z,55.6,normal,none,86.1,50.7,66,288126,6,Lock On,Tri Attack,Blizzard,10,15,3,50000
Volbeat,55.3,bug,none,64.5,77.1,77,382759,10.5,Struggle Bug,Signal Beam,Thunderbolt,7,7,3,50000
Illumise,55.2,bug,none,64.5,77.1,77,382759,10.5,Struggle Bug,Bug Buzz,Silver Wind,8,6,3,50000
Weepinbell,55.1,grass,poison,81,48.1,79,307951,12,Bullet Seed,Sludge Bomb,Power Whip,4,4,3,50000
Manectric,55,electric,none,81.8,53.3,69,300747,8,Snarl,Wild Charge,Overheat,4,5,3,50000
Luxray,54.9,electric,none,80.2,56.7,68,309055,6.5,Spark,Wild Charge,Crunch,6,6,5,75000
Maractus,54.2,grass,none,79.5,54.7,72,312648,8.5,Poison Jab,Aerial Ace,Petal Blizzard,7,10,1,10000
Bellsprout (Shadow),54.1,grass,poison,82.2,43.1,85,300878,18,Vine Whip,Power Whip,Sludge Bomb,7,7,3,50000
Anorith,53.9,rock,bug,85.2,52.8,65,292025,12,Struggle Bug,Cross Poison,Ancient Power,5,6,3,50000
Electrike (Shadow),53.4,electric,none,75.9,55,78,325249,20,Spark,Discharge,Thunderbolt,6,7,3,50000
Honchkrow (Shadow),53.4,dark,flying,87,41.2,80,286650,7,Snarl,Brave Bird,Sky Attack,5,4,3,50000
Audino,52.9,normal,none,53.5,80.2,108,463010,11.5,Pound,Disarming Voice,Hyper Beam,12,20,3,50000
Weavile (Shadow),52.4,dark,ice,83.2,61.1,59,299652,6.5,Snarl,Avalanche,Foul Play,4,4,3,50000
Dodrio,52,normal,flying,83.3,57.4,62,296513,8,Feint Attack,Brave Bird,Drill Peck,10,7,3,50000
Porygon-Z (Shadow),51.9,normal,none,86.1,50.7,66,288126,6,Lock On,Tri Attack,Blizzard,10,15,3,50000
Beautifly,51.4,bug,flying,84.4,47.6,73,293480,10.5,Infestation,Bug Buzz,Silver Wind,5,4,1,10000
Sandslash,51.3,ground,none,69.8,69.4,73,353684,8,Mud Shot,Earthquake,Rock Tomb,8,7,3,50000
Manectric (Shadow),51.2,electric,none,82.2,52.9,69,299999,8,Snarl,Wild Charge,Overheat,4,5,3,50000
Sunflora,51.1,grass,none,75.5,57.9,75,328149,9,Bullet Seed,Sludge Bomb,Leaf Storm,4,5,3,50000
Weezing (Shadow),51.1,poison,none,69,80.2,65,359794,8.5,Infestation,Sludge Bomb,Dark Pulse,5,5,3,50000
Dugtrio (Shadow),50.6,ground,none,80.5,66.2,58,309099,12,Sucker Punch,Stone Edge,Mud Bomb,8,6,3,50000
Herdier,50.2,normal,none,69,64.8,80,357428,12,Lick,Thunderbolt,Play Rough,19,20,1,10000
Cacturne,50,grass,dark,85.6,48.8,69,287962,8,Poison Jab,Dark Pulse,Dynamic Punch,8,8,3,50000
Carvanha,49.9,water,dark,101.4,30.6,79,245281,18,Snarl,Crunch,Poison Fang,4,3,3,50000
Raticate (Shadow),49.3,normal,none,73.1,66,70,337899,11,Quick Attack,Hyper Fang,Hyper Beam,8,12,1,10000
Sawsbuck,49.3,normal,grass,76.5,58.5,73,327104,8,Feint Attack,Wild Charge,Megahorn,8,10,3,50000
Carvanha (Shadow),49,water,dark,101.4,30.6,79,245281,18,Snarl,Crunch,Poison Fang,4,3,3,50000
Raticate,49,normal,none,73.1,66,70,337899,11,Quick Attack,Hyper Fang,Hyper Beam,8,12,1,10000
Weepinbell (Shadow),49,grass,poison,81.1,48.5,78,306650,11.5,Bullet Seed,Sludge Bomb,Power Whip,4,4,3,50000
Runerigus,48.9,ground,ghost,64.7,95.3,62,382643,8.5,Astonish,Shadow Ball,Sand Tomb,7,5,3,50000
Delibird (Shadow),48.2,ice,flying,73.8,58.7,77,333284,17.5,Present,Icy Wind,Ice Punch,4,4,5,75000
Flaaffy,47,electric,none,70.4,58.6,85,350372,12.5,Charge Beam,Discharge,Power Gem,5,6,5,75000
Liepard,46.7,dark,none,81.1,51.1,73,302735,10,Snarl,Dark Pulse,Play Rough,4,5,1,10000
Sandslash (Shadow),46.7,ground,none,69.8,69.4,73,353684,8,Mud Shot,Earthquake,Rock Tomb,8,7,3,50000
Lopunny,46.1,normal,none,64.3,83.1,71,379601,9,Pound,Fire Punch,Focus Blast,10,19,3,50000
Exeggutor (Shadow),45.9,grass,psychic,79.5,53,74,311803,6.5,Bullet Seed,Psychic,Seed Bomb,5,4,3,50000
Gastly,45.8,ghost,poison,99.9,42.1,59,248069,15.5,Sucker Punch,Sludge Bomb,Dark Pulse,8,8,3,50000
Rotom (Wash),45.3,electric,water,76.1,81.4,53,328298,7,Thunder Shock,Thunderbolt,Hydro Pump,7,9,5,75000
Flaaffy (Shadow),44,electric,none,70.4,58.6,85,350372,12.5,Charge Beam,Discharge,Power Gem,5,6,5,75000
Yamask (Galarian),42.3,ground,ghost,59.6,92,76,416676,19.5,Astonish,Rock Tomb,Night Shade,7,7,3,50000
Trubbish,42,poison,none,60,79.8,87,416236,19,Take Down,Seed Bomb,Gunk Shot,5,10,3,50000
Absol,41.9,dark,none,90.6,48.6,62,272867,7.5,Snarl,Dark Pulse,Megahorn,4,5,5,75000
Tynamo,41,electric,none,72.1,57.5,83,344124,24.5,Spark,Struggle,,13,0,1,10000
Shedinja,40.9,bug,ghost,141.2,73.9,13,135708,50,Shadow Claw,Aerial Ace,Shadow Sneak,6,6,5,75000
Absol (Shadow),40.8,dark,none,90.6,48.6,62,272867,7.5,Snarl,Dark Pulse,Megahorn,4,5,5,75000
Whismur,40.3,normal,none,69.8,41,124,354820,29,Astonish,Stomp,Flamethrower,5,7,1,10000
Accelgor,39.7,bug,none,81.9,48.9,74,296612,7.5,Infestation,Signal Beam,Focus Blast,5,7,3,50000
Cherrim (Overcast),32.8,grass,none,71.5,66.7,73,348395,9,Bullet Seed,Solar Beam,Hyper Beam,7,7,1,10000
Slakoth,31.9,normal,none,63.7,61.3,99,386929,19.5,Yawn,Body Slam,Night Slash,3,3,5,75000
Slaking,19.5,normal,none,80.7,48.4,79,308627,4.5,Yawn,Body Slam,Earthquake,3,6,5,75000
Ditto,9.8,normal,none,62.2,67.4,95,398124,24,Transform,Struggle,,Infinity,0,3,50000
