Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Cherrim (Overcast),28.1,grass,none,122.9,115.9,127,1808807,27,Bullet Seed,Solar Beam,Hyper Beam
Timburr,27.2,fighting,none,117.8,80.6,154,1461811,40,Low Kick,Brick Break,Rock Tomb
Mewtwo (Shadow),26.4,psychic,none,146.9,94.4,108,1497979,13,Psycho Cut,Psystrike,Ice Beam
Sandslash (Shadow),26.2,ground,none,121.1,120.4,125,1822952,23,Mud Shot,Earthquake,Bulldoze
Garchomp,26,dragon,ground,133.5,102.5,122,1668472,14,Mud Shot,Outrage,Earthquake
Ponyta (Galarian),26,psychic,none,134.5,108.6,113,1650512,35.5,Psycho Cut,Play Rough,Psybeam
Porygon-Z,25.3,normal,none,149.2,87.4,115,1499247,16.5,Lock On,Tri Attack,Zap Cannon
Deoxys (Speed),25.1,psychic,none,140.2,131.6,86,1586384,18.5,Charge Beam,Psycho Boost,Thunderbolt
Koffing,24.9,poison,none,105.9,123.3,106,1383946,40,Infestation,Dark Pulse,Sludge Bomb
Koffing (Shadow),22.6,poison,none,105.9,123.3,106,1383946,40,Infestation,Dark Pulse,Sludge Bomb
Porygon-Z (Shadow),21.3,normal,none,149.2,87.4,115,1499247,16.5,Lock On,Tri Attack,Zap Cannon
Munna,19.8,psychic,none,99.6,84.6,156,1313599,40,Charge Beam,Psyshock,Dazzling Gleam
Slaking,7.2,normal,none,139.3,82.8,138,1592510,12,Yawn,Body Slam,Earthquake
