Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Darumaka (Galarian),63.5,ice,none,132.8,79.8,147,1557873,40,Ice Fang,Ice Punch,Ice Beam
Lileep (Shadow),63.5,rock,grass,94.8,130.4,142,1756053,40,Infestation,Grass Knot,Ancient Power
Arbok (Shadow),63.3,poison,none,125.9,120.9,117,1780217,29,Dragon Tail,Dark Pulse,Sludge Wave
Walrein,63.3,ice,water,114.1,112.9,152,1958255,20,Waterfall,Blizzard,Earthquake
Liepard,63.1,dark,none,141.9,88.5,125,1570953,30,Snarl,Dark Pulse,Play Rough
Smoochum,63.1,ice,psychic,132.8,83.8,113,1256833,40,Powder Snow,Ice Punch,Psyshock
Persian,63,normal,none,121.2,112.6,136,1855297,38.5,Feint Attack,Night Slash,Return
Samurott,63,water,none,128,99.7,135,1722738,19.5,Fury Cutter,Megahorn,Hydro Pump
Dugtrio (Shadow),62.9,ground,none,139.7,117.2,97,1587879,37.5,Sucker Punch,Mud Bomb,Stone Edge
Golett,62.9,ground,ghost,112.2,84.6,132,1252651,40,Mud Slap,Shadow Punch,Brick Break
Beheeyem,62.8,psychic,none,136.2,103.4,116,1632937,20,Confusion,Rock Slide,Psychic
Klefki,62.8,steel,fairy,119.4,139.6,112,1866670,29,Astonish,Foul Play,Play Rough
Sigilyph,62.5,psychic,flying,131.6,108.4,119,1697257,22,Air Slash,Signal Beam,Ancient Power
Staravia,62.3,normal,flying,124.1,86.1,127,1357419,40,Wing Attack,Brave Bird,Aerial Ace
Floatzel,62.2,water,none,145.4,80.7,131,1537848,23,Waterfall,Hydro Pump,Aqua Jet
Turtwig,62.2,grass,none,105.9,98.8,127,1328625,40,Razor Leaf,Body Slam,Seed Bomb
Rampardos,62,rock,none,166,66.2,123,1352083,16.5,Smack Down,Rock Slide,Flamethrower
Roselia,62,grass,poison,140,105.9,107,1587301,29.5,Poison Jab,Sludge Bomb,Petal Blizzard
Clawitzer,61.8,water,none,136.2,108.1,111,1634808,20,Water Gun,Crabhammer,Dark Pulse
Onix,61.7,rock,ground,79,195.2,99,1527271,40,Rock Throw,Rock Slide,Sand Tomb
Dustox,61.6,bug,poison,89.3,139.9,134,1673942,40,Confusion,Sludge Bomb,Bug Buzz
Slowpoke,61.6,water,psychic,98,89.3,175,1531518,40,Confusion,Psyshock,Water Pulse
Dodrio,61.5,normal,flying,145.4,99.3,106,1530767,23,Feint Attack,Brave Bird,Drill Peck
Frillish,61.4,water,ghost,102.7,117.8,127,1536446,40,Hex,Ice Beam,Ominous Wind
Aron (Shadow),61.3,steel,rock,107.5,123.3,120,1590116,40,Metal Claw,Body Slam,Iron Head
Clamperl,61.2,water,none,117,118.5,99,1372689,40,Water Gun,Body Slam,Ice Beam
Fearow,61.2,normal,flying,134.1,100.6,124,1671798,28.5,Peck,Sky Attack,Drill Run
Sandshrew (Shadow),61.2,ground,none,111.4,106.7,120,1426652,40,Mud Shot,Rock Slide,Sand Tomb
Porygon-Z,61.1,normal,none,149.2,87.4,115,1499247,16.5,Lock On,Tri Attack,Zap Cannon
Ambipom,61,normal,none,135,98.2,124,1643731,22.5,Scratch,Aerial Ace,Low Sweep
Exploud,61,normal,none,121.1,95.8,159,1845392,23.5,Bite,Disarming Voice,Crunch
Beautifly,60.9,bug,flying,147.3,83.3,124,1521265,32,Infestation,Bug Buzz,Silver Wind
Exeggcute (Shadow),60.9,grass,psychic,96.4,110.6,134,1429475,40,Confusion,Seed Bomb,Psychic
Slowpoke (Shadow),60.9,water,psychic,98,89.3,175,1531518,40,Confusion,Psyshock,Water Pulse
Musharna,60.7,psychic,none,113.7,107.1,160,1947640,20.5,Charge Beam,Psyshock,Dazzling Gleam
Girafarig,60.6,normal,psychic,132.6,100.7,127,1694743,27,Confusion,Psychic,Thunderbolt
Pupitar (Shadow),60.6,rock,ground,120.4,109.9,139,1839776,33.5,Bite,Crunch,Ancient Power
Illumise,60.5,bug,none,113.1,133,132,1986662,35.5,Struggle Bug,Bug Buzz,Silver Wind
Spinda,60.5,normal,none,103.5,103.5,134,1436254,40,Psycho Cut,Icy Wind,Rock Tomb
Exeggcute,60.4,grass,psychic,96.4,110.6,134,1429475,40,Confusion,Seed Bomb,Psychic
Krokorok,60.3,ground,dark,134.4,83,134,1493919,40,Mud Slap,Crunch,Earthquake
Noivern,60.3,flying,dragon,126.1,113.5,123,1759834,20,Air Slash,Hurricane,Psychic
Vibrava (Shadow),60.2,ground,dragon,117.8,90.1,120,1273082,40,Dragon Breath,Bug Buzz,Bulldoze
Octillery,60.1,water,none,134.2,98.8,126,1670457,24,Water Gun,Octazooka,Aurora Beam
Volbeat,60.1,bug,none,113.1,133,132,1986662,35.5,Struggle Bug,Thunderbolt,Signal Beam
Jynx,59.8,ice,psychic,141.2,102.2,108,1558801,21.5,Confusion,Avalanche,Ice Punch
Hippopotas,59.7,ground,none,109.9,105.1,145,1674243,40,Bite,Body Slam,Dig
Porygon-Z (Shadow),59.7,normal,none,149.2,87.4,115,1499247,16.5,Lock On,Tri Attack,Zap Cannon
Runerigus,59.7,ground,ghost,111.3,164.9,108,1981559,24,Astonish,Shadow Ball,Sand Tomb
Aron,59.6,steel,rock,107.5,123.3,120,1590116,40,Metal Claw,Body Slam,Iron Head
Mesprit,59.6,psychic,none,124.6,126.3,114,1794232,17.5,Confusion,Future Sight,Blizzard
Absol,59.5,dark,none,158.6,82.4,108,1410794,21.5,Snarl,Dark Pulse,Megahorn
Aipom (Shadow),59.5,normal,none,119.3,100.4,127,1521137,40,Scratch,Aerial Ace,Low Sweep
Flaaffy,59.5,electric,none,124.1,97.2,147,1772989,40,Charge Beam,Discharge,Return
Sawsbuck,59.5,normal,grass,131.3,101.9,127,1699027,23,Feint Attack,Wild Charge,Megahorn
Swanna,59.5,water,flying,130,99,133,1711807,26.5,Air Slash,Hurricane,Ice Beam
Starmie,59.3,water,psychic,134.7,120.9,102,1661618,22,Water Gun,Psychic,Ice Beam
Teddiursa,59.2,normal,none,124.1,85.4,134,1419097,40,Lick,Cross Chop,Crunch
Sandshrew,59.1,ground,none,111.4,106.7,120,1426652,40,Mud Shot,Rock Slide,Sand Tomb
Raticate,59,normal,none,126.7,114.6,121,1756060,34.5,Quick Attack,Hyper Fang,Return
Geodude,58.9,rock,ground,116.2,116.2,106,1430621,40,Rock Throw,Rock Slide,Dig
Roggenrola,58.9,rock,none,107.5,98.8,127,1348456,40,Smack Down,Stone Edge,Rock Blast
Snover,58.9,grass,ice,102.7,94.8,134,1305610,40,Powder Snow,Ice Beam,Energy Ball
Throh,58.9,fighting,none,112.2,104.6,171,2006785,22,Low Kick,Body Slam,Low Sweep
Teddiursa (Shadow),58.7,normal,none,124.1,85.4,134,1419097,40,Lick,Cross Chop,Crunch
Thundurus (Therian),58.4,electric,flying,156.8,89,102,1423030,15,Volt Switch,Thunderbolt,Focus Blast
Espurr,58.2,psychic,none,106.7,101.9,136,1479266,40,Confusion,Psyshock,Energy Ball
Drilbur,58.1,ground,none,133.6,79,134,1414411,40,Mud Slap,Drill Run,Rock Tomb
Pupitar,58.1,rock,ground,120.4,109.9,139,1839776,33.5,Bite,Crunch,Ancient Power
Lombre,57.7,water,grass,100.4,105.9,134,1424286,40,Bubble,Grass Knot,Ice Beam
Watchog,57.7,normal,none,127.6,112.9,122,1757676,31,Bite,Hyper Fang,Crunch
Chatot,57.4,normal,flying,141.1,78.4,143,1582610,32.5,Peck,Sky Attack,Night Shade
Absol (Shadow),57.3,dark,none,158.6,82.4,108,1410794,21.5,Snarl,Dark Pulse,Megahorn
Flaaffy (Shadow),57.1,electric,none,124.1,97.2,147,1772989,40,Charge Beam,Discharge,Power Gem
Snover (Shadow),57.1,grass,ice,102.7,94.8,134,1305610,40,Powder Snow,Ice Beam,Energy Ball
Cofagrigus,57,ghost,none,111.3,164.9,108,1981559,24,Astonish,Shadow Ball,Dark Pulse
Vibrava,56.9,ground,dragon,117.8,90.1,120,1273082,40,Dragon Breath,Bulldoze,Bug Buzz
Flareon,56.8,fire,none,143.4,107.7,100,1544060,18,Fire Spin,Flamethrower,Overheat
Gorebyss,56.8,water,none,137.5,121.7,97,1622671,22.5,Water Gun,Psychic,Water Pulse
Shellos (East),56.7,water,none,93.3,94.8,156,1379659,40,Mud Slap,Body Slam,Mud Bomb
Shellos (West),56.7,water,none,93.3,94.8,156,1379659,40,Mud Slap,Body Slam,Mud Bomb
Elgyem,56.5,psychic,none,128.8,90.9,127,1486870,40,Confusion,Psychic,Dark Pulse
Whirlipede,56.5,bug,poison,90.9,148.6,106,1431349,40,Bug Bite,Sludge Bomb,Signal Beam
Cacturne,56.2,grass,dark,148.6,84.4,119,1492438,24,Sucker Punch,Grass Knot,Payback
Weezing (Galarian),56.2,poison,fairy,118.5,137.4,115,1872102,24,Tackle,Sludge,Play Rough
Aipom,55.7,normal,none,119.3,100.4,127,1521137,40,Scratch,Aerial Ace,Low Sweep
Azelf,55.6,psychic,none,154.2,88.9,106,1452688,17.5,Confusion,Future Sight,Fire Blast
Seadra,55.6,water,none,134,115.2,108,1667201,27,Dragon Breath,Hydro Pump,Blizzard
Cubone (Shadow),55.4,ground,none,83,125.7,120,1251272,40,Mud Slap,Bone Club,Bulldoze
Espeon,55.3,psychic,none,149.8,101.7,98,1492769,17.5,Confusion,Psychic,Last Resort
Vanilluxe,55.3,ice,none,133.9,112.7,111,1674639,19.5,Frost Breath,Blizzard,Signal Beam
Butterfree,55.2,bug,flying,126.9,110.7,124,1741337,31,Confusion,Signal Beam,Psychic
Raticate (Shadow),55.1,normal,none,126.7,114.6,121,1756060,34.5,Quick Attack,Hyper Fang,Dig
Herdier,54.5,normal,none,123.4,107.1,138,1823692,37.5,Lick,Thunderbolt,Play Rough
Audino,54.4,normal,none,93.6,136.9,187,2394246,37,Pound,Disarming Voice,Hyper Beam
Pidgeotto,54.4,normal,flying,104.3,94.8,138,1365269,40,Wing Attack,Aerial Ace,Twister
Salamence,54.1,dragon,flying,145.5,90,117,1532681,14.5,Dragon Tail,Outrage,Fire Blast
Cubone,53.8,ground,none,83,125.7,120,1251272,40,Mud Slap,Bone Club,Return
Krabby,53.8,water,none,151.4,106.7,91,1470534,39,Bubble,Vise Grip,Bubble Beam
Nosepass,53.8,rock,none,76.7,181.8,92,1281951,40,Rock Throw,Rock Slide,Rock Blast
Hitmonlee (Shadow),53.7,fighting,none,143.1,117.1,93,1557776,21.5,Rock Smash,Close Combat,Stone Edge
Ponyta (Galarian),53.5,psychic,none,134.5,108.6,113,1650512,35.5,Psycho Cut,Play Rough,Psybeam
Salamence (Shadow),53.4,dragon,flying,145.5,90,117,1532681,14.5,Dragon Tail,Outrage,Fire Blast
Loudred,53.2,normal,none,117.8,75.9,167,1491963,40,Bite,Stomp,Disarming Voice
Drowzee,52.8,psychic,none,82.2,119.3,134,1314314,40,Confusion,Psyshock,Return
Deoxys (Speed),52.7,psychic,none,140.2,131.6,86,1586384,18.5,Charge Beam,Psycho Boost,Thunderbolt
Drowzee (Shadow),52.6,psychic,none,82.2,119.3,134,1314314,40,Confusion,Psyshock,Psychic
Anorith (Shadow),52.4,rock,bug,149.1,89.4,112,1493530,39,Struggle Bug,Ancient Power,Cross Poison
Cherrim (Overcast),51.7,grass,none,122.9,115.9,127,1808807,27,Bullet Seed,Solar Beam,Dazzling Gleam
Snubbull,51.6,fairy,none,120.1,79,134,1272133,40,Bite,Crunch,Brick Break
Hitmonlee,51.5,fighting,none,143.1,117.1,93,1557776,21.5,Rock Smash,Close Combat,Stone Edge
Accelgor,51.2,bug,none,144.7,84,127,1543319,22,Infestation,Bug Buzz,Acid Spray
Pineco (Shadow),51.2,bug,none,97.2,108.3,120,1262964,40,Bug Bite,Gyro Ball,Sand Tomb
Axew,51.1,dragon,none,133.6,91.7,114,1395833,40,Scratch,Dragon Claw,Aqua Tail
Kabuto,51.1,rock,water,128.8,122.5,92,1451748,40,Mud Shot,Ancient Power,Aqua Jet
Porygon (Shadow),51.1,normal,none,120.6,114.6,133,1837749,34.5,Charge Beam,Discharge,Signal Beam
Koffing,51,poison,none,105.9,123.3,106,1383946,40,Infestation,Dark Pulse,Sludge Bomb
Kadabra,50.9,psychic,none,167.1,89.4,90,1344532,26.5,Psycho Cut,Shadow Ball,Return
Anorith,50.6,rock,bug,149.1,89.4,112,1493530,39,Struggle Bug,Ancient Power,Cross Poison
Nosepass (Shadow),50.3,rock,none,76.7,181.8,92,1281951,40,Spark,Rock Slide,Rock Blast
Tauros,50.2,normal,none,126.4,118.5,118,1768243,20.5,Tackle,Horn Attack,Earthquake
Stantler (Shadow),50,normal,none,135.6,94,130,1656457,26,Tackle,Wild Charge,Stomp
Koffing (Shadow),49.2,poison,none,105.9,123.3,106,1383946,40,Infestation,Dark Pulse,Sludge Bomb
Phanpy,49.1,ground,none,96.4,89.3,175,1506816,40,Rock Smash,Body Slam,Rock Slide
Stantler,49.1,normal,none,135.6,94,130,1656457,26,Tackle,Wild Charge,Stomp
Buneary,49,normal,none,114.6,94.8,127,1380184,40,Quick Attack,Fire Punch,Swift
Reuniclus,48.6,psychic,none,128.7,93.7,144,1737172,19,Hidden Power (Fighting),Shadow Ball,Future Sight
Pineco,47.8,bug,none,97.2,108.3,120,1262964,40,Bug Bite,Return,Sand Tomb
Kadabra (Shadow),46.7,psychic,none,167.1,89.4,90,1344532,26.5,Psycho Cut,Shadow Ball,Dazzling Gleam
Timburr,46.6,fighting,none,117.8,80.6,154,1461811,40,Low Kick,Brick Break,Rock Tomb
Duosion,46.4,psychic,none,150.6,79.9,123,1479312,28,Hidden Power (Psychic),Psyshock,Thunder
Lopunny,46.4,normal,none,113.8,142.8,121,1966343,28,Low Kick,Fire Punch,Focus Blast
Munna,41.9,psychic,none,99.6,84.6,156,1313599,40,Charge Beam,Psyshock,Dazzling Gleam
Solosis,41.7,psychic,none,146.2,77.4,113,1279559,40,Hidden Power (Psychic),Psyshock,Thunder
Deerling,40.8,normal,grass,102.7,90.9,134,1251209,40,Tackle,Wild Charge,Seed Bomb
Spoink,38.9,psychic,none,110.6,108.3,134,1605230,40,Zen Headbutt,Shadow Ball,Mirror Coat
Clefairy,37.8,fairy,none,96.4,97.2,147,1377737,40,Zen Headbutt,Body Slam,Disarming Voice
Slaking,28.3,normal,none,139.3,82.8,138,1592510,12,Yawn,Body Slam,Earthquake
Cranidos,22.4,rock,none,165.3,63.2,129,1347532,30.5,Take Down,Ancient Power,Bulldoze
