Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Hitmonlee (Shadow),40.6,fighting,none,143.1,117.1,93,1557776,21.5,Rock Smash,Close Combat,Stone Edge
Phanpy,39.5,ground,none,96.4,89.3,175,1506816,40,Rock Smash,Body Slam,Rock Slide
Solosis,38.9,psychic,none,146.2,77.4,113,1279559,40,Hidden Power (Psychic),Psyshock,Thunder
Lopunny,37.8,normal,none,113.8,142.8,121,1966343,28,Pound,Fire Punch,Hyper Beam
Hitmonlee,37.3,fighting,none,143.1,117.1,93,1557776,21.5,Rock Smash,Close Combat,Stone Edge
Cherrim (Overcast),37.2,grass,none,122.9,115.9,127,1808807,27,Bullet Seed,Solar Beam,Hyper Beam
Pineco (Shadow),36.2,bug,none,97.2,108.3,120,1262964,40,Bug Bite,Rock Tomb,Gyro Ball
Pineco,35.3,bug,none,97.2,108.3,120,1262964,40,Bug Bite,Return,Rock Tomb
Reuniclus,35.3,psychic,none,128.7,93.7,144,1737172,19,Hidden Power (Fighting),Future Sight,Shadow Ball
Timburr,34.7,fighting,none,117.8,80.6,154,1461811,40,Low Kick,Brick Break,Rock Tomb
Deerling,33.7,normal,grass,102.7,90.9,134,1251209,40,Tackle,Wild Charge,Seed Bomb
Spoink,33,psychic,none,110.6,108.3,134,1605230,40,Zen Headbutt,Shadow Ball,Mirror Coat
Cranidos,29.9,rock,none,165.3,63.2,129,1347532,30.5,Zen Headbutt,Ancient Power,Bulldoze
Slaking,28.9,normal,none,139.3,82.8,138,1592510,12,Yawn,Body Slam,Earthquake
