Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Rayquaza,42.1,dragon,flying,147.5,93.1,110,1510665,14.5,Dragon Tail,Outrage,Aerial Ace
Porygon2,41.9,normal,none,123.4,116.7,125,1800342,20.5,Lock On,Tri Attack,Zap Cannon
Electivire,41.7,electric,none,144,98,109,1538496,18,Thunder Shock,Ice Punch,Wild Charge
Fraxure,41.7,dragon,none,144.9,89.5,118,1530783,25,Dragon Tail,Dragon Claw,Night Slash
Magmar (Shadow),41.7,fire,none,135.2,105.7,114,1628984,23,Karate Chop,Fire Punch,Flamethrower
Salamence,41.7,dragon,flying,145.5,90,117,1532681,14.5,Dragon Tail,Outrage,Hydro Pump
Pineco,41.5,bug,none,97.2,108.3,120,1262964,40,Bug Bite,Return,Sand Tomb
Gabite,41.3,dragon,ground,131.3,96.6,135,1713430,31,Mud Shot,Flamethrower,Twister
Machop (Shadow),41.3,fighting,none,120.1,76.7,147,1353682,40,Karate Chop,Cross Chop,Brick Break
Salamence (Shadow),41.3,dragon,flying,145.5,90,117,1532681,14.5,Dragon Tail,Outrage,Hydro Pump
Beartic,41.1,ice,none,137.3,90.8,131,1633093,18.5,Powder Snow,Ice Punch,Surf
Exeggutor (Alolan),41.1,grass,dragon,135,96,127,1645404,18.5,Bullet Seed,Seed Bomb,Dragon Pulse
Frogadier,41.1,water,none,135.7,98.1,123,1637566,39,Bubble,Surf,Aerial Ace
Spinda,41.1,normal,none,103.5,103.5,134,1436254,40,Psycho Cut,Icy Wind,Rock Tomb
Lileep (Shadow),40.8,rock,grass,94.8,130.4,142,1756053,40,Infestation,Grass Knot,Ancient Power
Dugtrio,40.4,ground,none,139.7,117.2,97,1587879,37.5,Mud Shot,Mud Bomb,Stone Edge
Jolteon,40.4,electric,none,139.2,114.7,100,1596343,19,Volt Switch,Discharge,Last Resort
Roselia,40.4,grass,poison,140,105.9,107,1587301,29.5,Poison Jab,Sludge Bomb,Petal Blizzard
Staraptor,40.4,normal,flying,143.2,89.7,122,1567032,19,Wing Attack,Brave Bird,Close Combat
Armaldo,40.2,rock,bug,135.7,108.9,112,1654542,19,Fury Cutter,Rock Blast,Cross Poison
Cacturne (Shadow),40.2,grass,dark,148.6,84.4,119,1492438,24,Sucker Punch,Dark Pulse,Grass Knot
Omanyte (Shadow),40.2,rock,water,132.8,131.2,97,1689558,40,Mud Shot,Rock Blast,Brine
Sawsbuck,40.2,normal,grass,131.3,101.9,127,1699027,23,Feint Attack,Wild Charge,Megahorn
Swellow,40.2,normal,flying,136.9,99.1,119,1615281,28.5,Wing Attack,Brave Bird,Sky Attack
Drowzee,39.8,psychic,none,82.2,119.3,134,1314314,40,Confusion,Psyshock,Return
Magnemite,39.8,electric,steel,142.3,107.5,85,1299614,40,Thunder Shock,Magnet Bomb,Discharge
Piloswine (Shadow),39.6,ice,ground,122.4,97.5,153,1825800,24,Powder Snow,Avalanche,Bulldoze
Plusle,39.6,electric,none,130.7,104.3,126,1717821,34,Spark,Thunderbolt,Grass Knot
Reuniclus,39.6,psychic,none,128.7,93.7,144,1737172,19,Hidden Power (Fighting),Shadow Ball,Future Sight
Exeggutor,39.4,grass,psychic,136.6,92.9,128,1625028,18,Bullet Seed,Seed Bomb,Psychic
Farfetch'd,39.4,normal,flying,109.9,102.7,123,1388185,40,Fury Cutter,Leaf Blade,Aerial Ace
Magmortar (Shadow),39.4,fire,none,140.8,102.8,108,1563877,17.5,Karate Chop,Fire Punch,Thunderbolt
Omanyte,39.1,rock,water,132.8,131.2,97,1689558,40,Mud Shot,Rock Blast,Brine
Teddiursa (Shadow),38.9,normal,none,124.1,85.4,134,1419097,40,Lick,Cross Chop,Crunch
Cacturne,38.7,grass,dark,148.6,84.4,119,1492438,24,Sucker Punch,Dark Pulse,Grass Knot
Duosion,38.7,psychic,none,150.6,79.9,123,1479312,28,Hidden Power (Psychic),Psyshock,Thunder
Nidorina (Shadow),38.7,poison,none,104.3,106.7,147,1636097,40,Poison Sting,Poison Fang,Sludge Bomb
Roserade,38.7,grass,poison,145.4,109.7,97,1547427,18.5,Bullet Seed,Weather Ball (Fire),Grass Knot
Sandshrew (Shadow),38.7,ground,none,111.4,106.7,120,1426652,40,Mud Shot,Rock Slide,Sand Tomb
Drowzee (Shadow),38.5,psychic,none,82.2,119.3,134,1314314,40,Confusion,Psyshock,Psychic
Honchkrow,38.5,dark,flying,149.4,69.3,143,1480009,20,Snarl,Brave Bird,Sky Attack
Dusknoir (Shadow),38.3,ghost,none,120.4,170.4,90,1847258,23,Hex,Dark Pulse,Psychic
Weezing,38.3,poison,none,118.5,137.4,115,1872102,24,Infestation,Sludge Bomb,Shadow Ball
Anorith (Shadow),37.7,rock,bug,149.1,89.4,112,1493530,39,Struggle Bug,Ancient Power,Cross Poison
Archen,37.7,rock,flying,162.1,73.6,116,1385000,32,Wing Attack,Dragon Claw,Crunch
Archeops,37.7,rock,flying,162.8,80.3,105,1372743,16.5,Wing Attack,Dragon Claw,Crunch
Snover (Shadow),37.7,grass,ice,102.7,94.8,134,1305610,40,Powder Snow,Ice Beam,Energy Ball
Dodrio,37.5,normal,flying,145.4,99.3,106,1530767,23,Feint Attack,Brave Bird,Drill Peck
Golem,37.5,rock,ground,126.4,120.7,116,1769231,18.5,Mud Shot,Stone Edge,Earthquake
Krabby,37.5,water,none,151.4,106.7,91,1470534,39,Bubble,Vise Grip,Bubble Beam
Sawk,37.5,fighting,none,141,99.8,112,1575350,20,Poison Jab,Body Slam,Low Sweep
Ninjask,37.2,bug,flying,146.3,88.4,118,1525664,28,Fury Cutter,Aerial Ace,Shadow Ball
Lombre,37,water,grass,100.4,105.9,134,1424286,40,Bubble,Grass Knot,Ice Beam
Houndoom (Shadow),36.6,dark,fire,141.4,93.7,119,1576073,21,Snarl,Crunch,Flamethrower
Mamoswine (Shadow),36.6,ice,ground,137.9,85.5,137,1614801,16,Powder Snow,Avalanche,Bulldoze
Musharna,36.6,psychic,none,113.7,107.1,160,1947640,20.5,Charge Beam,Psyshock,Dazzling Gleam
Nidoking,36.6,poison,ground,130.7,105.9,123,1702675,21.5,Fury Cutter,Earth Power,Megahorn
Armaldo (Shadow),36.4,rock,bug,135.7,108.9,112,1654542,19,Fury Cutter,Rock Blast,Cross Poison
Magby,36.4,fire,none,131.2,90.1,113,1335597,40,Karate Chop,Fire Punch,Brick Break
Misdreavus (Shadow),36.4,ghost,none,124.4,119.5,120,1783517,28,Hex,Dark Pulse,Ominous Wind
Arbok (Shadow),36.2,poison,none,125.9,120.9,117,1780217,29,Dragon Tail,Dark Pulse,Sludge Wave
Kabutops,36.2,rock,water,137.3,117.3,101,1627071,20.5,Mud Shot,Stone Edge,Ancient Power
Snover,36.2,grass,ice,102.7,94.8,134,1305610,40,Powder Snow,Ice Beam,Energy Ball
Teddiursa,36.2,normal,none,124.1,85.4,134,1419097,40,Lick,Cross Chop,Crunch
Luxio,36,electric,none,137.5,86.9,134,1601883,40,Spark,Wild Charge,Crunch
Luxray,36,electric,none,138,97.2,119,1596886,19,Spark,Wild Charge,Crunch
Mamoswine,36,ice,ground,137.9,85.5,137,1614801,16,Powder Snow,Avalanche,Bulldoze
Phanpy,36,ground,none,96.4,89.3,175,1506816,40,Rock Smash,Body Slam,Rock Slide
Pidgeotto,36,normal,flying,104.3,94.8,138,1365269,40,Wing Attack,Aerial Ace,Twister
Sandslash,36,ground,none,121.1,120.4,125,1822952,23,Mud Shot,Earthquake,Bulldoze
Arbok,35.8,poison,none,125.9,120.9,117,1780217,29,Dragon Tail,Dark Pulse,Sludge Wave
Anorith,35.5,rock,bug,149.1,89.4,112,1493530,39,Struggle Bug,Ancient Power,Cross Poison
Weepinbell,35.3,grass,poison,142.2,81.8,135,1570253,35.5,Bullet Seed,Power Whip,Seed Bomb
Magnemite (Shadow),35.1,electric,steel,142.3,107.5,85,1299614,40,Thunder Shock,Magnet Bomb,Discharge
Arcanine,34.9,fire,none,133.2,100.3,125,1670095,18,Snarl,Wild Charge,Flamethrower
Maractus,34.7,grass,none,137.6,92.2,128,1623392,25,Bullet Seed,Aerial Ace,Petal Blizzard
Staravia,34.7,normal,flying,124.1,86.1,127,1357419,40,Wing Attack,Brave Bird,Aerial Ace
Mismagius,34.5,ghost,none,134.4,125.1,99,1664924,21.5,Hex,Shadow Ball,Dark Pulse
Spoink,34.5,psychic,none,110.6,108.3,134,1605230,40,Zen Headbutt,Shadow Ball,Mirror Coat
Deerling,34.3,normal,grass,102.7,90.9,134,1251209,40,Tackle,Wild Charge,Seed Bomb
Exeggutor (Shadow),34.3,grass,psychic,136.6,92.9,128,1625028,18,Bullet Seed,Seed Bomb,Psychic
Flaaffy,34.1,electric,none,124.1,97.2,147,1772989,40,Charge Beam,Discharge,Return
Nidoking (Shadow),34.1,poison,ground,130.7,105.9,123,1702675,21.5,Fury Cutter,Earth Power,Megahorn
Raticate,34.1,normal,none,126.7,114.6,121,1756060,34.5,Quick Attack,Hyper Fang,Return
Solosis,34.1,psychic,none,146.2,77.4,113,1279559,40,Hidden Power (Psychic),Psyshock,Thunder
Electivire (Shadow),33.6,electric,none,144,98,109,1538496,18,Thunder Shock,Ice Punch,Wild Charge
Kingler,33.6,water,none,145.7,111.5,94,1526953,19.5,Mud Shot,Crabhammer,X-Scissor
Raticate (Shadow),33.6,normal,none,126.7,114.6,121,1756060,34.5,Quick Attack,Hyper Fang,Dig
Flaaffy (Shadow),33.4,electric,none,124.1,97.2,147,1772989,40,Charge Beam,Discharge,Power Gem
Samurott,33.4,water,none,128,99.7,135,1722738,19.5,Fury Cutter,Megahorn,Hydro Pump
Lopunny,33.2,normal,none,113.8,142.8,121,1966343,28,Low Kick,Fire Punch,Focus Blast
Timburr,33,fighting,none,117.8,80.6,154,1461811,40,Low Kick,Brick Break,Rock Tomb
Weavile,33,dark,ice,143.4,104.3,104,1555112,18,Snarl,Avalanche,Foul Play
Cofagrigus,32.4,ghost,none,111.3,164.9,108,1981559,24,Astonish,Shadow Ball,Dark Pulse
Garchomp,32.2,dragon,ground,133.5,102.5,122,1668472,14,Mud Shot,Outrage,Earthquake
Sandslash (Shadow),32.2,ground,none,121.1,120.4,125,1822952,23,Mud Shot,Earthquake,Bulldoze
Liepard,31.9,dark,none,141.9,88.5,125,1570953,30,Snarl,Dark Pulse,Play Rough
Mismagius (Shadow),31.5,ghost,none,134.4,125.1,99,1664924,21.5,Hex,Shadow Ball,Dark Pulse
Accelgor,30.9,bug,none,144.7,84,127,1543319,22,Infestation,Bug Buzz,Acid Spray
Cherrim (Overcast),30.9,grass,none,122.9,115.9,127,1808807,27,Bullet Seed,Solar Beam,Dazzling Gleam
Smoochum,30.5,ice,psychic,132.8,83.8,113,1256833,40,Powder Snow,Ice Punch,Psyshock
Beautifly,30,bug,flying,147.3,83.3,124,1521265,32,Infestation,Bug Buzz,Silver Wind
Dugtrio (Shadow),30,ground,none,139.7,117.2,97,1587879,37.5,Sucker Punch,Mud Bomb,Stone Edge
Weavile (Shadow),29.6,dark,ice,143.4,104.3,104,1555112,18,Snarl,Avalanche,Foul Play
Arcanine (Shadow),29.4,fire,none,133.2,100.3,125,1670095,18,Snarl,Wild Charge,Flamethrower
Manectric,29.4,electric,none,142.5,92,118,1545899,23.5,Snarl,Wild Charge,Flame Burst
Weezing (Shadow),29.4,poison,none,118.5,137.4,115,1872102,24,Infestation,Sludge Bomb,Shadow Ball
Weepinbell (Shadow),29.2,grass,poison,142.2,81.8,135,1570253,35.5,Bullet Seed,Power Whip,Sludge Bomb
Buneary,29,normal,none,114.6,94.8,127,1380184,40,Quick Attack,Fire Punch,Swift
Kabuto,27.9,rock,water,128.8,122.5,92,1451748,40,Mud Shot,Ancient Power,Aqua Jet
Clefairy,27.1,fairy,none,96.4,97.2,147,1377737,40,Zen Headbutt,Body Slam,Disarming Voice
Porygon2 (Shadow),27.1,normal,none,123.4,116.7,125,1800342,20.5,Lock On,Tri Attack,Zap Cannon
Absol,25.8,dark,none,158.6,82.4,108,1410794,21.5,Snarl,Dark Pulse,Megahorn
Porygon (Shadow),24.5,normal,none,120.6,114.6,133,1837749,34.5,Charge Beam,Discharge,Signal Beam
Absol (Shadow),24.1,dark,none,158.6,82.4,108,1410794,21.5,Snarl,Dark Pulse,Megahorn
Ponyta (Galarian),22.6,psychic,none,134.5,108.6,113,1650512,35.5,Psycho Cut,Play Rough,Psybeam
Mewtwo (Shadow),22.4,psychic,none,146.9,94.4,108,1497979,13,Psycho Cut,Psystrike,Thunderbolt
Kadabra (Shadow),22.2,psychic,none,167.1,89.4,90,1344532,26.5,Psycho Cut,Shadow Ball,Psybeam
Deoxys (Speed),21.6,psychic,none,140.2,131.6,86,1586384,18.5,Charge Beam,Psycho Boost,Thunderbolt
Koffing,21.3,poison,none,105.9,123.3,106,1383946,40,Infestation,Dark Pulse,Sludge Bomb
Koffing (Shadow),20.5,poison,none,105.9,123.3,106,1383946,40,Infestation,Dark Pulse,Sludge Bomb
Kadabra,20.1,psychic,none,167.1,89.4,90,1344532,26.5,Psycho Cut,Shadow Ball,Return
Porygon-Z,19.4,normal,none,149.2,87.4,115,1499247,16.5,Lock On,Tri Attack,Zap Cannon
Porygon-Z (Shadow),19,normal,none,149.2,87.4,115,1499247,16.5,Lock On,Tri Attack,Zap Cannon
Munna,17.7,psychic,none,99.6,84.6,156,1313599,40,Charge Beam,Psyshock,Dazzling Gleam
Cranidos,16.1,rock,none,165.3,63.2,129,1347532,30.5,Take Down,Ancient Power,Bulldoze
Slaking,5,normal,none,139.3,82.8,138,1592510,12,Yawn,Body Slam,Earthquake
