Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Drifloon,60.6,ghost,flying,104.3,75.1,175,1370628,40,Hex,Icy Wind,Shadow Ball
Nidorina,60.6,poison,none,104.3,106.7,147,1636097,40,Poison Sting,Poison Fang,Sludge Bomb
Noivern,60.6,flying,dragon,126.1,113.5,123,1759834,20,Air Slash,Hurricane,Psychic
Swanna,60.4,water,flying,130,99,133,1711807,26.5,Air Slash,Hurricane,Ice Beam
Tyranitar (Shadow),60.4,rock,dark,131.8,108.9,119,1706817,14.5,Smack Down,Crunch,Stone Edge
Machop,60,fighting,none,120.1,76.7,147,1353682,40,Karate Chop,Cross Chop,Return
Slowpoke,60,water,psychic,98,89.3,175,1531518,40,Confusion,Psyshock,Water Pulse
Walrein,59.6,ice,water,114.1,112.9,152,1958255,20,Waterfall,Blizzard,Earthquake
Beautifly,59.5,bug,flying,147.3,83.3,124,1521265,32,Infestation,Bug Buzz,Silver Wind
Magby,59.5,fire,none,131.2,90.1,113,1335597,40,Karate Chop,Fire Punch,Brick Break
Exploud,59.3,normal,none,121.1,95.8,159,1845392,23.5,Bite,Crunch,Disarming Voice
Flaaffy,59.3,electric,none,124.1,97.2,147,1772989,40,Charge Beam,Discharge,Return
Chinchou,59.1,water,electric,95.6,88.5,154,1303491,40,Spark,Thunderbolt,Bubble Beam
Slowpoke (Shadow),59.1,water,psychic,98,89.3,175,1531518,40,Confusion,Psyshock,Water Pulse
Runerigus,59,ground,ghost,111.3,164.9,108,1981559,24,Astonish,Shadow Ball,Sand Tomb
Darumaka (Galarian),58.8,ice,none,132.8,79.8,147,1557873,40,Ice Fang,Ice Punch,Ice Beam
Cinccino,58.6,normal,none,135.6,93.5,129,1635614,25,Charm,Aqua Tail,Thunderbolt
Machop (Shadow),58.6,fighting,none,120.1,76.7,147,1353682,40,Karate Chop,Cross Chop,Brick Break
Roselia,58.6,grass,poison,140,105.9,107,1587301,29.5,Poison Jab,Sludge Bomb,Petal Blizzard
Starmie,58.6,water,psychic,134.7,120.9,102,1661618,22,Water Gun,Psychic,Ice Beam
Sharpedo (Shadow),58.5,water,dark,167.9,64.1,123,1324956,24.5,Waterfall,Crunch,Poison Fang
Throh,58.5,fighting,none,112.2,104.6,171,2006785,22,Low Kick,Body Slam,Low Sweep
Whirlipede,58.5,bug,poison,90.9,148.6,106,1431349,40,Bug Bite,Sludge Bomb,Signal Beam
Nidorina (Shadow),58.3,poison,none,104.3,106.7,147,1636097,40,Poison Sting,Poison Fang,Sludge Bomb
Xatu,58.3,psychic,flying,134.9,104.6,118,1664612,25.5,Air Slash,Aerial Ace,Future Sight
Yanma,58.3,bug,flying,133.6,86.1,140,1610739,40,Wing Attack,Aerial Ace,Silver Wind
Cacturne,58,grass,dark,148.6,84.4,119,1492438,24,Sucker Punch,Dark Pulse,Grass Knot
Rhyhorn,58,ground,rock,114.1,108.6,158,1958387,37.5,Mud Slap,Stomp,Horn Attack
Sawk,57.8,fighting,none,141,99.8,112,1575350,20,Poison Jab,Body Slam,Low Sweep
Onix,57.5,rock,ground,79,195.2,99,1527271,40,Rock Throw,Rock Slide,Stone Edge
Sharpedo,57.3,water,dark,167.9,64.1,123,1324956,24.5,Waterfall,Crunch,Poison Fang
Darmanitan (Galarian),57.1,ice,none,150.9,71.5,136,1467821,17.5,Ice Fang,Avalanche,Superpower
Walrein (Shadow),57.1,ice,water,114.1,112.9,152,1958255,20,Waterfall,Blizzard,Earthquake
Espurr,56.8,psychic,none,106.7,101.9,136,1479266,40,Confusion,Psyshock,Energy Ball
Frillish,56.6,water,ghost,102.7,117.8,127,1536446,40,Bubble,Ice Beam,Ominous Wind
Growlithe,56.6,fire,none,119.3,85.4,127,1293565,40,Ember,Body Slam,Flamethrower
Octillery,56.6,water,none,134.2,98.8,126,1670457,24,Water Gun,Octazooka,Aurora Beam
Turtwig,56.5,grass,none,105.9,98.8,127,1328625,40,Razor Leaf,Body Slam,Seed Bomb
Flaaffy (Shadow),56.3,electric,none,124.1,97.2,147,1772989,40,Charge Beam,Discharge,Power Gem
Growlithe (Shadow),56.3,fire,none,119.3,85.4,127,1293565,40,Ember,Body Slam,Flamethrower
Jynx,56.3,ice,psychic,141.2,102.2,108,1558801,21.5,Confusion,Avalanche,Ice Punch
Dwebble,56.1,bug,rock,105.1,113,120,1425453,40,Smack Down,X-Scissor,Rock Blast
Hippopotas,56.1,ground,none,109.9,105.1,145,1674243,40,Bite,Body Slam,Dig
Salamence,56.1,dragon,flying,145.5,90,117,1532681,14.5,Dragon Tail,Outrage,Hydro Pump
Turtwig (Shadow),56,grass,none,105.9,98.8,127,1328625,40,Razor Leaf,Body Slam,Seed Bomb
Accelgor,55.8,bug,none,144.7,84,127,1543319,22,Infestation,Bug Buzz,Acid Spray
Sandshrew (Shadow),55.7,ground,none,111.4,106.7,120,1426652,40,Mud Shot,Rock Slide,Sand Tomb
Teddiursa,55.7,normal,none,124.1,85.4,134,1419097,40,Lick,Cross Chop,Crunch
Teddiursa (Shadow),55.7,normal,none,124.1,85.4,134,1419097,40,Lick,Cross Chop,Crunch
Chatot,55.5,normal,flying,141.1,78.4,143,1582610,32.5,Peck,Sky Attack,Night Shade
Sandshrew,55.5,ground,none,111.4,106.7,120,1426652,40,Mud Shot,Rock Slide,Sand Tomb
Sigilyph,55.5,psychic,flying,131.6,108.4,119,1697257,22,Air Slash,Ancient Power,Signal Beam
Weezing (Galarian),55.2,poison,fairy,118.5,137.4,115,1872102,24,Tackle,Sludge,Overheat
Butterfree,54.8,bug,flying,126.9,110.7,124,1741337,31,Confusion,Signal Beam,Psychic
Corsola,54.8,water,rock,105.1,135.1,127,1803995,40,Bubble,Rock Blast,Bubble Beam
Ponyta (Galarian),54.8,psychic,none,134.5,108.6,113,1650512,35.5,Psycho Cut,Play Rough,Psybeam
Spinda,54.7,normal,none,103.5,103.5,134,1436254,40,Psycho Cut,Icy Wind,Rock Tomb
Clamperl,54.5,water,none,117,118.5,99,1372689,40,Water Gun,Body Slam,Ice Beam
Roggenrola,54.5,rock,none,107.5,98.8,127,1348456,40,Smack Down,Stone Edge,Rock Blast
Cacturne (Shadow),54.2,grass,dark,148.6,84.4,119,1492438,24,Sucker Punch,Dark Pulse,Grass Knot
Gorebyss,54,water,none,137.5,121.7,97,1622671,22.5,Water Gun,Psychic,Water Pulse
Mesprit,54,psychic,none,124.6,126.3,114,1794232,17.5,Confusion,Future Sight,Blizzard
Oddish,54,grass,poison,115.4,100.4,113,1308636,40,Razor Leaf,Seed Bomb,Sludge Bomb
Raticate (Shadow),53.7,normal,none,126.7,114.6,121,1756060,34.5,Quick Attack,Hyper Fang,Dig
Exeggcute,53.5,grass,psychic,96.4,110.6,134,1429475,40,Confusion,Seed Bomb,Psychic
Aron (Shadow),53,steel,rock,107.5,123.3,120,1590116,40,Metal Claw,Body Slam,Iron Head
Aron,52.8,steel,rock,107.5,123.3,120,1590116,40,Metal Claw,Body Slam,Iron Head
Krokorok,52.8,ground,dark,134.4,83,134,1493919,40,Mud Slap,Crunch,Earthquake
Exeggcute (Shadow),52.7,grass,psychic,96.4,110.6,134,1429475,40,Confusion,Seed Bomb,Psychic
Geodude,52.5,rock,ground,116.2,116.2,106,1430621,40,Rock Throw,Rock Slide,Dig
Oddish (Shadow),52.5,grass,poison,115.4,100.4,113,1308636,40,Razor Leaf,Seed Bomb,Sludge Bomb
Drowzee,52.3,psychic,none,82.2,119.3,134,1314314,40,Confusion,Psyshock,Return
Flareon,52.2,fire,none,143.4,107.7,100,1544060,18,Fire Spin,Flamethrower,Overheat
Floatzel,52.2,water,none,145.4,80.7,131,1537848,23,Waterfall,Hydro Pump,Aqua Jet
Porygon (Shadow),52,normal,none,120.6,114.6,133,1837749,34.5,Charge Beam,Discharge,Signal Beam
Lilligant,51.5,grass,none,137.7,104.1,113,1619705,21,Charm,Petal Blizzard,Hyper Beam
Watchog,51.4,normal,none,127.6,112.9,122,1757676,31,Bite,Hyper Fang,Crunch
Elgyem,51.2,psychic,none,128.8,90.9,127,1486870,40,Confusion,Psychic,Dark Pulse
Pupitar,50.5,rock,ground,120.4,109.9,139,1839776,33.5,Bite,Crunch,Ancient Power
Pidgeotto,50.4,normal,flying,104.3,94.8,138,1365269,40,Wing Attack,Aerial Ace,Twister
Shellos (East),50.4,water,none,93.3,94.8,156,1379659,40,Mud Slap,Body Slam,Mud Bomb
Shellos (West),50.4,water,none,93.3,94.8,156,1379659,40,Mud Slap,Body Slam,Mud Bomb
Ambipom,50.2,normal,none,135,98.2,124,1643731,22.5,Scratch,Aerial Ace,Low Sweep
Golett,50.2,ground,ghost,112.2,84.6,132,1252651,40,Mud Slap,Shadow Punch,Brick Break
Lopunny,50.2,normal,none,113.8,142.8,121,1966343,28,Low Kick,Fire Punch,Focus Blast
Vibrava,50,ground,dragon,117.8,90.1,120,1273082,40,Dragon Breath,Bulldoze,Bug Buzz
Kadabra,49.9,psychic,none,167.1,89.4,90,1344532,26.5,Psycho Cut,Shadow Ball,Return
Koffing,49.9,poison,none,105.9,123.3,106,1383946,40,Infestation,Dark Pulse,Sludge Bomb
Nosepass,49.5,rock,none,76.7,181.8,92,1281951,40,Rock Throw,Rock Slide,Rock Blast
Nosepass (Shadow),49.4,rock,none,76.7,181.8,92,1281951,40,Rock Throw,Rock Slide,Rock Blast
Kabuto,49,rock,water,128.8,122.5,92,1451748,40,Mud Shot,Ancient Power,Aqua Jet
Pupitar (Shadow),49,rock,ground,120.4,109.9,139,1839776,33.5,Bite,Crunch,Ancient Power
Drilbur,48.7,ground,none,133.6,79,134,1414411,40,Mud Slap,Drill Run,Rock Tomb
Drowzee (Shadow),48.5,psychic,none,82.2,119.3,134,1314314,40,Confusion,Psyshock,Psychic
Reuniclus,48.4,psychic,none,128.7,93.7,144,1737172,19,Hidden Power (Fighting),Shadow Ball,Future Sight
Rampardos,48.2,rock,none,166,66.2,123,1352083,16.5,Smack Down,Rock Slide,Flamethrower
Aipom,48,normal,none,119.3,100.4,127,1521137,40,Scratch,Aerial Ace,Low Sweep
Buneary,47.2,normal,none,114.6,94.8,127,1380184,40,Quick Attack,Fire Punch,Swift
Cubone,47.2,ground,none,83,125.7,120,1251272,40,Mud Slap,Bone Club,Return
Loudred,47.2,normal,none,117.8,75.9,167,1491963,40,Bite,Stomp,Disarming Voice
Seadra,46.9,water,none,134,115.2,108,1667201,27,Dragon Breath,Hydro Pump,Blizzard
Krabby,46.7,water,none,151.4,106.7,91,1470534,39,Bubble,Vise Grip,Bubble Beam
Tauros,46.7,normal,none,126.4,118.5,118,1768243,20.5,Tackle,Horn Attack,Earthquake
Vibrava (Shadow),46.6,ground,dragon,117.8,90.1,120,1273082,40,Dragon Breath,Bug Buzz,Bulldoze
Salamence (Shadow),46.4,dragon,flying,145.5,90,117,1532681,14.5,Dragon Tail,Outrage,Hydro Pump
Koffing (Shadow),46.1,poison,none,105.9,123.3,106,1383946,40,Infestation,Dark Pulse,Sludge Bomb
Phanpy,45.7,ground,none,96.4,89.3,175,1506816,40,Rock Smash,Body Slam,Rock Slide
Cubone (Shadow),45.2,ground,none,83,125.7,120,1251272,40,Mud Slap,Bone Club,Bulldoze
Axew,45.1,dragon,none,133.6,91.7,114,1395833,40,Scratch,Dragon Claw,Aqua Tail
Espeon,45.1,psychic,none,149.8,101.7,98,1492769,17.5,Confusion,Psychic,Last Resort
Kadabra (Shadow),45.1,psychic,none,167.1,89.4,90,1344532,26.5,Psycho Cut,Shadow Ball,Psybeam
Stantler,45.1,normal,none,135.6,94,130,1656457,26,Tackle,Wild Charge,Stomp
Vanilluxe,45.1,ice,none,133.9,112.7,111,1674639,19.5,Frost Breath,Blizzard,Signal Beam
Snubbull,43.3,fairy,none,120.1,79,134,1272133,40,Bite,Crunch,Brick Break
Pineco (Shadow),42.1,bug,none,97.2,108.3,120,1262964,40,Bug Bite,Sand Tomb,Rock Tomb
Timburr,42.1,fighting,none,117.8,80.6,154,1461811,40,Low Kick,Brick Break,Rock Tomb
Hitmonlee,41.8,fighting,none,143.1,117.1,93,1557776,21.5,Rock Smash,Close Combat,Stone Edge
Stantler (Shadow),41.6,normal,none,135.6,94,130,1656457,26,Tackle,Wild Charge,Stomp
Pineco,41.3,bug,none,97.2,108.3,120,1262964,40,Bug Bite,Return,Sand Tomb
Anorith (Shadow),40,rock,bug,149.1,89.4,112,1493530,39,Struggle Bug,Ancient Power,Cross Poison
Duosion,40,psychic,none,150.6,79.9,123,1479312,28,Hidden Power (Psychic),Psyshock,Thunder
Hitmonlee (Shadow),40,fighting,none,143.1,117.1,93,1557776,21.5,Rock Smash,Close Combat,Stone Edge
Anorith,39.6,rock,bug,149.1,89.4,112,1493530,39,Struggle Bug,Ancient Power,Cross Poison
Azelf,39.1,psychic,none,154.2,88.9,106,1452688,17.5,Confusion,Future Sight,Fire Blast
Deerling,39,normal,grass,102.7,90.9,134,1251209,40,Tackle,Wild Charge,Seed Bomb
Clefairy,38.5,fairy,none,96.4,97.2,147,1377737,40,Zen Headbutt,Body Slam,Disarming Voice
Munna,37.6,psychic,none,99.6,84.6,156,1313599,40,Charge Beam,Psyshock,Dazzling Gleam
Slaking,34.3,normal,none,139.3,82.8,138,1592510,12,Yawn,Body Slam,Earthquake
Solosis,31.7,psychic,none,146.2,77.4,113,1279559,40,Hidden Power (Psychic),Psyshock,Thunder
Spoink,30.2,psychic,none,110.6,108.3,134,1605230,40,Zen Headbutt,Shadow Ball,Mirror Coat
Cranidos,17.5,rock,none,165.3,63.2,129,1347532,30.5,Take Down,Ancient Power,Bulldoze
