Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Golett,59.9,ground,ghost,112.2,84.6,132,1252651,40,Mud Slap,Shadow Punch,Brick Break
Claydol,59.6,ground,psychic,105.5,169.7,119,2131919,28.5,Confusion,Earth Power,Shadow Ball
Darmanitan (Galarian),59.5,ice,none,150.9,71.5,136,1467821,17.5,Ice Fang,Avalanche,Superpower
Togetic,59.4,fairy,flying,111.8,148.2,121,2004368,37.5,Hidden Power (Flying),Aerial Ace,Ancient Power
Wormadam (Sandy),59.4,bug,ground,110.7,146.8,124,2013961,33.5,Bug Bite,Bug Buzz,Bulldoze
Chansey,59.1,normal,none,59.3,113,396,2652629,40,Pound,Psychic,Hyper Beam
Teddiursa,59.1,normal,none,124.1,85.4,134,1419097,40,Lick,Cross Chop,Crunch
Turtwig,59.1,grass,none,105.9,98.8,127,1328625,40,Razor Leaf,Body Slam,Seed Bomb
Grumpig,58.9,psychic,none,114,130.8,130,1938186,23.5,Extrasensory,Psychic,Shadow Ball
Darumaka (Galarian),58.8,ice,none,132.8,79.8,147,1557873,40,Ice Fang,Ice Punch,Ice Beam
Jynx,58.8,ice,psychic,141.2,102.2,108,1558801,21.5,Confusion,Avalanche,Ice Punch
Kadabra,58.8,psychic,none,167.1,89.4,90,1344532,26.5,Psycho Cut,Shadow Ball,Return
Sawsbuck,58.8,normal,grass,131.3,101.9,127,1699027,23,Feint Attack,Wild Charge,Megahorn
Cacturne,58.6,grass,dark,148.6,84.4,119,1492438,24,Sucker Punch,Dark Pulse,Grass Knot
Floatzel,58.6,water,none,145.4,80.7,131,1537848,23,Waterfall,Hydro Pump,Aqua Jet
Wobbuffet (Shadow),58.6,psychic,none,59.3,95.6,313,1774087,40,Counter,Mirror Coat,Frustration
Slowbro,58.5,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Ice Beam
Raticate,58.4,normal,none,126.7,114.6,121,1756060,34.5,Quick Attack,Hyper Fang,Return
Aerodactyl,58.1,rock,flying,135,103.9,117,1642003,20,Rock Throw,Rock Slide,Earth Power
Snover (Shadow),57.9,grass,ice,102.7,94.8,134,1305610,40,Powder Snow,Ice Beam,Energy Ball
Swanna,57.9,water,flying,130,99,133,1711807,26.5,Air Slash,Hurricane,Ice Beam
Wartortle (Shadow),57.9,water,none,111.4,134.4,132,1976177,40,Water Gun,Ice Beam,Hydro Pump
Dunsparce,57.7,normal,none,105.9,108.2,184,2108416,36,Bite,Drill Run,Rock Slide
Roggenrola,57.7,rock,none,107.5,98.8,127,1348456,40,Smack Down,Stone Edge,Rock Blast
Walrein,57.7,ice,water,114.1,112.9,152,1958255,20,Waterfall,Blizzard,Earthquake
Gothorita,57.5,psychic,none,115.2,129.9,129,1930429,37,Confusion,Psychic,Future Sight
Slowking (Shadow),57.5,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Blizzard
Slowpoke,57.4,water,psychic,98,89.3,175,1531518,40,Confusion,Psyshock,Water Pulse
Miltank,57.2,normal,none,106,136.1,145,2092571,24,Tackle,Body Slam,Ice Beam
Noivern,57.1,flying,dragon,126.1,113.5,123,1759834,20,Air Slash,Hurricane,Psychic
Frillish,57,water,ghost,102.7,117.8,127,1536446,40,Bubble,Ice Beam,Ominous Wind
Slowbro (Shadow),57,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Ice Beam
Klefki,56.7,steel,fairy,119.4,139.6,112,1866670,29,Astonish,Foul Play,Play Rough
Lunatone,56.6,rock,psychic,119.8,108.6,142,1847487,24,Confusion,Rock Slide,Psychic
Solrock,56.6,rock,psychic,119.8,108.6,142,1847487,24,Confusion,Rock Slide,Psychic
Cherrim (Overcast),56.4,grass,none,122.9,115.9,127,1808807,27,Bullet Seed,Solar Beam,Dazzling Gleam
Flareon,56.4,fire,none,143.4,107.7,100,1544060,18,Fire Spin,Flamethrower,Overheat
Oddish,56,grass,poison,115.4,100.4,113,1308636,40,Razor Leaf,Seed Bomb,Sludge Bomb
Rampardos,56,rock,none,166,66.2,123,1352083,16.5,Smack Down,Rock Slide,Flamethrower
Exeggcute (Shadow),55.5,grass,psychic,96.4,110.6,134,1429475,40,Confusion,Seed Bomb,Psychic
Sandshrew,55.1,ground,none,111.4,106.7,120,1426652,40,Mud Shot,Rock Slide,Sand Tomb
Fearow,55,normal,flying,134.1,100.6,124,1671798,28.5,Peck,Sky Attack,Drill Run
Krokorok,55,ground,dark,134.4,83,134,1493919,40,Mud Slap,Crunch,Earthquake
Krabby,54.8,water,none,151.4,106.7,91,1470534,39,Bubble,Vise Grip,Bubble Beam
Exeggcute,54.7,grass,psychic,96.4,110.6,134,1429475,40,Confusion,Seed Bomb,Psychic
Slowpoke (Shadow),54.6,water,psychic,98,89.3,175,1531518,40,Confusion,Psyshock,Water Pulse
Meowstic (Female),54.1,psychic,none,117.8,124,129,1884568,26,Confusion,Psychic,Shadow Ball
Shellos (East),54.1,water,none,93.3,94.8,156,1379659,40,Mud Slap,Body Slam,Mud Bomb
Shellos (West),54.1,water,none,93.3,94.8,156,1379659,40,Mud Slap,Body Slam,Mud Bomb
Illumise,53.7,bug,none,113.1,133,132,1986662,35.5,Struggle Bug,Bug Buzz,Silver Wind
Beheeyem,53.6,psychic,none,136.2,103.4,116,1632937,20,Confusion,Rock Slide,Psychic
Deoxys (Speed),53.4,psychic,none,140.2,131.6,86,1586384,18.5,Charge Beam,Psycho Boost,Thunderbolt
Raticate (Shadow),53.4,normal,none,126.7,114.6,121,1756060,34.5,Quick Attack,Hyper Fang,Dig
Anorith (Shadow),52.9,rock,bug,149.1,89.4,112,1493530,39,Struggle Bug,Ancient Power,Cross Poison
Cofagrigus,52.9,ghost,none,111.3,164.9,108,1981559,24,Astonish,Shadow Ball,Dark Pulse
Accelgor,52.8,bug,none,144.7,84,127,1543319,22,Infestation,Bug Buzz,Acid Spray
Aron (Shadow),52.8,steel,rock,107.5,123.3,120,1590116,40,Metal Claw,Body Slam,Iron Head
Blissey,52.8,normal,none,82.4,109.9,301,2727683,20,Pound,Psychic,Hyper Beam
Meowstic (Male),52.8,psychic,none,117.8,124,129,1884568,26,Confusion,Psychic,Thunderbolt
Ponyta (Galarian),52.8,psychic,none,134.5,108.6,113,1650512,35.5,Psycho Cut,Play Rough,Psybeam
Throh,52.8,fighting,none,112.2,104.6,171,2006785,22,Low Kick,Body Slam,Low Sweep
Octillery,52.7,water,none,134.2,98.8,126,1670457,24,Water Gun,Octazooka,Aurora Beam
Ambipom,52.5,normal,none,135,98.2,124,1643731,22.5,Scratch,Aerial Ace,Low Sweep
Mr. Mime,52.5,psychic,fairy,132.9,140.3,90,1677961,25,Confusion,Psychic,Shadow Ball
Dustox,52.2,bug,poison,89.3,139.9,134,1673942,40,Confusion,Sludge Bomb,Bug Buzz
Porygon (Shadow),52.2,normal,none,120.6,114.6,133,1837749,34.5,Charge Beam,Discharge,Signal Beam
Aron,51.8,steel,rock,107.5,123.3,120,1590116,40,Metal Claw,Body Slam,Iron Head
Pidgeotto,51.8,normal,flying,104.3,94.8,138,1365269,40,Wing Attack,Aerial Ace,Twister
Anorith,51.7,rock,bug,149.1,89.4,112,1493530,39,Struggle Bug,Ancient Power,Cross Poison
Kadabra (Shadow),51.7,psychic,none,167.1,89.4,90,1344532,26.5,Psycho Cut,Shadow Ball,Psybeam
Mesprit,51.7,psychic,none,124.6,126.3,114,1794232,17.5,Confusion,Future Sight,Blizzard
Hippopotas,51.4,ground,none,109.9,105.1,145,1674243,40,Bite,Body Slam,Dig
Kabuto,51.4,rock,water,128.8,122.5,92,1451748,40,Mud Shot,Ancient Power,Aqua Jet
Espurr,51.2,psychic,none,106.7,101.9,136,1479266,40,Confusion,Psyshock,Energy Ball
Chatot,51,normal,flying,141.1,78.4,143,1582610,32.5,Peck,Sky Attack,Night Shade
Cubone (Shadow),51,ground,none,83,125.7,120,1251272,40,Mud Slap,Bone Club,Bulldoze
Exploud,51,normal,none,121.1,95.8,159,1845392,23.5,Bite,Crunch,Disarming Voice
Onix,51,rock,ground,79,195.2,99,1527271,40,Rock Throw,Rock Slide,Stone Edge
Pupitar (Shadow),51,rock,ground,120.4,109.9,139,1839776,33.5,Bite,Crunch,Ancient Power
Vibrava (Shadow),51,ground,dragon,117.8,90.1,120,1273082,40,Dragon Breath,Bug Buzz,Bulldoze
Drilbur,50.9,ground,none,133.6,79,134,1414411,40,Mud Slap,Drill Run,Rock Tomb
Geodude,50.9,rock,ground,116.2,116.2,106,1430621,40,Rock Throw,Rock Slide,Dig
Koffing (Shadow),50.9,poison,none,105.9,123.3,106,1383946,40,Infestation,Dark Pulse,Sludge Bomb
Girafarig,50.3,normal,psychic,132.6,100.7,127,1694743,27,Confusion,Psychic,Thunderbolt
Starmie,50,water,psychic,134.7,120.9,102,1661618,22,Water Gun,Psychic,Ice Beam
Cubone,49.9,ground,none,83,125.7,120,1251272,40,Mud Slap,Bone Club,Return
Koffing,49.9,poison,none,105.9,123.3,106,1383946,40,Infestation,Dark Pulse,Sludge Bomb
Pupitar,49.4,rock,ground,120.4,109.9,139,1839776,33.5,Bite,Crunch,Ancient Power
Whirlipede,49.3,bug,poison,90.9,148.6,106,1431349,40,Bug Bite,Sludge Bomb,Signal Beam
Volbeat,49.1,bug,none,113.1,133,132,1986662,35.5,Struggle Bug,Signal Beam,Thunderbolt
Azelf,49,psychic,none,154.2,88.9,106,1452688,17.5,Confusion,Future Sight,Fire Blast
Gorebyss,49,water,none,137.5,121.7,97,1622671,22.5,Water Gun,Psychic,Water Pulse
Watchog,49,normal,none,127.6,112.9,122,1757676,31,Bite,Hyper Fang,Crunch
Buneary,47.6,normal,none,114.6,94.8,127,1380184,40,Quick Attack,Fire Punch,Swift
Pineco (Shadow),47.6,bug,none,97.2,108.3,120,1262964,40,Bug Bite,Sand Tomb,Rock Tomb
Nosepass,47.5,rock,none,76.7,181.8,92,1281951,40,Rock Throw,Rock Slide,Rock Blast
Vanilluxe,47.2,ice,none,133.9,112.7,111,1674639,19.5,Frost Breath,Blizzard,Signal Beam
Elgyem,47,psychic,none,128.8,90.9,127,1486870,40,Confusion,Psychic,Dark Pulse
Hitmonlee (Shadow),47,fighting,none,143.1,117.1,93,1557776,21.5,Rock Smash,Close Combat,Stone Edge
Butterfree,46.8,bug,flying,126.9,110.7,124,1741337,31,Confusion,Signal Beam,Psychic
Espeon,46.7,psychic,none,149.8,101.7,98,1492769,17.5,Confusion,Psychic,Last Resort
Seadra,46.7,water,none,134,115.2,108,1667201,27,Dragon Breath,Hydro Pump,Blizzard
Vibrava,46.7,ground,dragon,117.8,90.1,120,1273082,40,Dragon Breath,Bulldoze,Bug Buzz
Aipom,46.6,normal,none,119.3,100.4,127,1521137,40,Scratch,Aerial Ace,Low Sweep
Salamence (Shadow),46.2,dragon,flying,145.5,90,117,1532681,14.5,Dragon Tail,Outrage,Hydro Pump
Nosepass (Shadow),46.1,rock,none,76.7,181.8,92,1281951,40,Rock Throw,Rock Slide,Rock Blast
Loudred,46,normal,none,117.8,75.9,167,1491963,40,Bite,Stomp,Disarming Voice
Pineco,46,bug,none,97.2,108.3,120,1262964,40,Bug Bite,Return,Sand Tomb
Salamence,45.6,dragon,flying,145.5,90,117,1532681,14.5,Dragon Tail,Outrage,Hydro Pump
Drowzee,45.5,psychic,none,82.2,119.3,134,1314314,40,Confusion,Psyshock,Return
Weezing (Galarian),45.2,poison,fairy,118.5,137.4,115,1872102,24,Tackle,Sludge,Overheat
Drowzee (Shadow),44.9,psychic,none,82.2,119.3,134,1314314,40,Confusion,Psyshock,Psychic
Herdier,44.8,normal,none,123.4,107.1,138,1823692,37.5,Lick,Thunderbolt,Play Rough
Snubbull,43.7,fairy,none,120.1,79,134,1272133,40,Bite,Crunch,Brick Break
Hitmonlee,43.4,fighting,none,143.1,117.1,93,1557776,21.5,Rock Smash,Close Combat,Stone Edge
Tauros,43.4,normal,none,126.4,118.5,118,1768243,20.5,Tackle,Horn Attack,Earthquake
Audino,42.8,normal,none,93.6,136.9,187,2394246,37,Pound,Disarming Voice,Hyper Beam
Lopunny,42.7,normal,none,113.8,142.8,121,1966343,28,Low Kick,Fire Punch,Focus Blast
Munna,42.5,psychic,none,99.6,84.6,156,1313599,40,Charge Beam,Psyshock,Dazzling Gleam
Phanpy,42.5,ground,none,96.4,89.3,175,1506816,40,Rock Smash,Body Slam,Rock Slide
Axew,41.8,dragon,none,133.6,91.7,114,1395833,40,Scratch,Dragon Claw,Aqua Tail
Stantler (Shadow),41.6,normal,none,135.6,94,130,1656457,26,Tackle,Wild Charge,Stomp
Duosion,41.3,psychic,none,150.6,79.9,123,1479312,28,Hidden Power (Psychic),Psyshock,Thunder
Timburr,40.5,fighting,none,117.8,80.6,154,1461811,40,Low Kick,Brick Break,Rock Tomb
Stantler,39.9,normal,none,135.6,94,130,1656457,26,Tackle,Wild Charge,Stomp
Reuniclus,39.6,psychic,none,128.7,93.7,144,1737172,19,Hidden Power (Fighting),Shadow Ball,Future Sight
Solosis,37.3,psychic,none,146.2,77.4,113,1279559,40,Hidden Power (Psychic),Psyshock,Thunder
Deerling,32.4,normal,grass,102.7,90.9,134,1251209,40,Tackle,Wild Charge,Seed Bomb
Spoink,31,psychic,none,110.6,108.3,134,1605230,40,Zen Headbutt,Shadow Ball,Mirror Coat
Clefairy,30.1,fairy,none,96.4,97.2,147,1377737,40,Zen Headbutt,Body Slam,Disarming Voice
Slaking,26.8,normal,none,139.3,82.8,138,1592510,12,Yawn,Body Slam,Earthquake
Cranidos,18.3,rock,none,165.3,63.2,129,1347532,30.5,Take Down,Ancient Power,Bulldoze
