"Pokemon","Fast Move","Charged Move","DPS","TDO","DPS^3*TDO","CP"
"Ninetales","Ember","Fire Blast","9.183","232.9","180.4","2117"
"Klefki","Tackle","Play Rough","9.684","198.5","180.3","1810"
"Lairon","Iron Tail","Return","9.375","218.8","180.3","1909"
"Raichu","Spark","Skull Bash","9.976","181.4","180.1","2026"
"Obstagoon","Lick","Cross Chop","8.759","267.8","180","2463"
"Shadow Cradily","Bullet Seed","Stone Edge","9.292","224.2","179.9","2053"
"Bellossom","Acid","Return","9.173","232.9","179.7","2118"
"Dusknoir","Astonish","Psychic","9.225","228.7","179.6","2218"
"Shadow Arbok","Dragon Tail","Sludge Wave","10.403","159.6","179.6","1783"
"Marshtomp","Water Gun","Surf","10.017","178.6","179.5","1649"
"Plusle","Quick Attack","Thunderbolt","10.329","162.9","179.5","1651"
"Porygon2","Hidden Power (Fire)","Zap Cannon","9.05","242.2","179.5","2517"
"Porygon2","Hidden Power (Fighting)","Zap Cannon","9.05","242.2","179.5","2517"
"Porygon2","Hidden Power (Water)","Zap Cannon","9.05","242.2","179.5","2517"
"Porygon2","Hidden Power (Flying)","Zap Cannon","9.05","242.2","179.5","2517"
"Porygon2","Hidden Power (Grass)","Zap Cannon","9.05","242.2","179.5","2517"
"Porygon2","Hidden Power (Poison)","Zap Cannon","9.05","242.2","179.5","2517"
"Porygon2","Hidden Power (Electric)","Zap Cannon","9.05","242.2","179.5","2517"
"Porygon2","Hidden Power (Ground)","Zap Cannon","9.05","242.2","179.5","2517"
"Porygon2","Hidden Power (Psychic)","Zap Cannon","9.05","242.2","179.5","2517"
"Porygon2","Hidden Power (Rock)","Zap Cannon","9.05","242.2","179.5","2517"
"Porygon2","Hidden Power (Ice)","Zap Cannon","9.05","242.2","179.5","2517"
"Porygon2","Hidden Power (Bug)","Zap Cannon","9.05","242.2","179.5","2517"
"Porygon2","Hidden Power (Dragon)","Zap Cannon","9.05","242.2","179.5","2517"
"Porygon2","Hidden Power (Ghost)","Zap Cannon","9.05","242.2","179.5","2517"
"Porygon2","Hidden Power (Dark)","Zap Cannon","9.05","242.2","179.5","2517"
"Porygon2","Hidden Power (Steel)","Zap Cannon","9.05","242.2","179.5","2517"
"Jynx","Pound","Draining Kiss","9.849","187.5","179.2","2372"
"Machoke","Low Kick","Cross Chop","9.922","183.5","179.2","1886"
"Cresselia","Psycho Cut","Moonblast","7.797","377.2","178.8","2653"
"Shadow Flaaffy","Charge Beam","Discharge","10.945","136.3","178.7","1413"
"Shadow Ninetales","Feint Attack","Heat Wave","9.589","202.7","178.7","2117"
"Arbok","Acid","Return","9.923","182.6","178.5","1783"
"Gloom","Acid","Sludge Bomb","10.192","168.6","178.5","1561"
"Heatmor","Lick","Thunder Punch","9.748","192.7","178.5","2224"
"Sawsbuck","Take Down","Wild Charge","9.571","203.6","178.5","2244"
"Rotom Fan","Air Slash","Ominous Wind","9.39","215.2","178.2","2395"
"Venomoth","Confusion","Bug Buzz","9.836","187.3","178.2","1934"
"Starmie","Hidden Power (Fire)","Psybeam","9.507","207.2","178.1","2400"
"Starmie","Hidden Power (Fighting)","Psybeam","9.507","207.2","178.1","2400"
"Starmie","Hidden Power (Flying)","Psybeam","9.507","207.2","178.1","2400"
"Starmie","Hidden Power (Grass)","Psybeam","9.507","207.2","178.1","2400"
"Starmie","Hidden Power (Poison)","Psybeam","9.507","207.2","178.1","2400"
"Starmie","Hidden Power (Electric)","Psybeam","9.507","207.2","178.1","2400"
"Starmie","Hidden Power (Ground)","Psybeam","9.507","207.2","178.1","2400"
"Starmie","Hidden Power (Rock)","Psybeam","9.507","207.2","178.1","2400"
"Starmie","Hidden Power (Ice)","Psybeam","9.507","207.2","178.1","2400"
"Starmie","Hidden Power (Bug)","Psybeam","9.507","207.2","178.1","2400"
"Starmie","Hidden Power (Dragon)","Psybeam","9.507","207.2","178.1","2400"
"Starmie","Hidden Power (Ghost)","Psybeam","9.507","207.2","178.1","2400"
"Starmie","Hidden Power (Dark)","Psybeam","9.507","207.2","178.1","2400"
"Starmie","Hidden Power (Steel)","Psybeam","9.507","207.2","178.1","2400"
"Mightyena","Bite","Crunch","10.012","177.4","178","1788"
"Mothim","Air Slash","Bug Buzz","10.693","145.6","178","1686"
"Starmie","Tackle","Thunder","9.505","207.2","177.9","2400"
"Hypno","Confusion","Future Sight","8.884","253.6","177.8","1941"
"Furfrou","Bite","Grass Knot","9.377","215.6","177.7","1960"
"Venomoth","Confusion","Psychic","9.827","187.1","177.5","1934"
"Ambipom","Scratch","Low Sweep","9.71","193.8","177.4","2245"
"Hypno","Confusion","Shadow Ball","8.877","253.5","177.3","1941"
"Porygon2","Charge Beam","Zap Cannon","9.021","241.5","177.3","2517"
"Plusle","Spark","Discharge","10.295","162.4","177.2","1651"
"Alolan Persian","Feint Attack","Foul Play","10.056","174.2","177.1","1644"
"Shadow Gloom","Acid","Petal Blizzard","10.646","146.8","177.1","1561"
"Ninetales","Ember","Solar Beam","9.14","231.8","177","2117"
"Shadow Hypno","Zen Headbutt","Focus Blast","9.286","220.9","176.9","1941"
"Mew","Struggle Bug","Flame Charge","8.44","293.7","176.6","3032"
"Sigilyph","Air Slash","Ancient Power","9.419","211","176.4","2368"
"Cherrim (Overcast Form)","Razor Leaf","Dazzling Gleam","9.66","195.6","176.3","1901"
"Cherrim (Sunshine Form)","Razor Leaf","Dazzling Gleam","9.66","195.6","176.3","1901"
"Crawdaunt","Waterfall","Vise Grip","9.989","176.9","176.3","2297"
"Shadow Hypno","Confusion","Fire Punch","9.276","220.7","176.2","1941"
"Archen","Quick Attack","Ancient Power","11.303","122","176.1","1711"
"Castform (Snowy)","Powder Snow","Weather Ball Ice","9.869","183.1","176","1515"
"Parasect","Bug Bite","X-Scissor","9.993","176.3","175.9","1727"
"Porygon","Tackle","Return","10.038","173.9","175.9","1597"
"Mew","Volt Switch","Flame Charge","8.43","293.3","175.7","3032"
"Venomoth","Confusion","Return","9.799","186.6","175.6","1934"
"Weezing","Tackle","Return","9.218","224.2","175.6","2129"
"Piloswine","Powder Snow","Bulldoze","9.28","219.6","175.5","2178"
"Shadow Quagsire","Water Gun","Stone Edge","9.728","190.7","175.5","1850"
"Vivillon","Gust","Hurricane","10.3","160.6","175.5","1722"
"Swanna","Air Slash","Bubble Beam","9.859","183","175.4","1939"
"Zangoose","Fury Cutter","Night Slash","10.049","172.8","175.4","2245"
"Shadow Magnemite","Thunder Shock","Thunderbolt","12.204","96.3","175","1265"
"Tauros","Zen Headbutt","Iron Head","9.144","228.7","174.9","2433"
"Clefable","Zen Headbutt","Moonblast","9.023","237.7","174.6","2263"
"Shadow Misdreavus","Hex","Ominous Wind","10.315","159.1","174.6","1789"
"Furfrou","Sucker Punch","Grass Knot","9.334","214.6","174.5","1960"
"Zangoose","Fury Cutter","Dig","10.035","172.6","174.4","2245"
"Throh","Low Kick","Low Sweep","8.658","268.5","174.2","2379"
"Vivillon","Bug Bite","Aerial Ace","10.282","160.3","174.2","1722"
"Cryogonal","Frost Breath","Water Pulse","8.672","266.9","174.1","2598"
"Shadow Gliscor","Fury Cutter","Sand Tomb","9.14","228","174.1","2500"
"Gourgeist - Super Size","Hex","Fire Blast","8.762","258.6","174","2445"
"Bibarel","Water Gun","Hyper Beam","9.98","174.9","173.9","1693"
"Blastoise","Bite","Ice Beam","8.797","255.5","173.9","2290"
"Alomomola","Waterfall","Psychic","8.506","282.5","173.8","2014"
"Drapion","Bite","Fell Stinger","9.029","236.1","173.8","2278"
"Gastrodon","Hidden Power (Fire)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Fighting)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Flying)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Grass)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Poison)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Electric)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Psychic)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Rock)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Ice)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Bug)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Dragon)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Ghost)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Dark)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Steel)","Earthquake","9.01","237.6","173.8","2158"
"Seadra","Water Gun","Blizzard","9.949","176.5","173.8","1943"
"Uxie","Confusion","Thunder","8.335","300","173.7","2344"
"Masquerain","Infestation","Silver Wind","9.666","192.2","173.5","2108"
"Shadow Shiftry","Feint Attack","Leaf Tornado","10.168","164.9","173.3","2166"
"Kangaskhan","Mud Slap","Power-Up Punch","8.809","253.4","173.2","2401"
"Nidoqueen","Bite","Stone Edge","8.958","240.9","173.2","2310"
"Weepinbell","Bullet Seed","Sludge Bomb","10.899","133.8","173.2","1496"
"Castform (Sunny)","Ember","Weather Ball Fire","9.827","182.4","173.1","1515"
"Bronzong","Feint Attack","Psyshock","8.969","239.8","173","2079"
"Shadow Shiftry","Snarl","Leaf Tornado","10.161","164.7","172.8","2166"
"Shadow Gloom","Razor Leaf","Petal Blizzard","10.58","145.9","172.7","1561"
"Shelgon","Dragon Breath","Flamethrower","9.701","189.2","172.7","1886"
"Cryogonal","Ice Shard","Night Slash","8.653","266.3","172.6","2598"
"Shadow Sableye","Feint Attack","Foul Play","10.877","134.1","172.6","1370"
"Meowstic - Female","Charm","Shadow Ball","9.329","212.3","172.4","1972"
"Ludicolo","Bubble","Ice Beam","9.09","229.4","172.3","2157"
"Machoke","Karate Chop","Brick Break","9.825","181.7","172.3","1886"
"Bronzong","Confusion","Flash Cannon","8.957","239.5","172.2","2079"
"Stantler","Zen Headbutt","Stomp","9.88","178.5","172.1","2010"
"Masquerain","Air Slash","Air Cutter","9.642","191.7","171.9","2108"
"Pidgeot","Air Slash","Hurricane","9.307","212.8","171.6","1977"
"Shadow Magnemite","Thunder Shock","Discharge","12.144","95.8","171.5","1265"
"Archen","Quick Attack","Dragon Claw","11.227","121.1","171.4","1711"
"Bellossom","Acid","Petal Blizzard","9.065","230.1","171.4","2118"
"Shadow Dugtrio","Mud Slap","Earthquake","11.379","116.3","171.3","1455"
"Galarian Stunfisk","Mud Shot","Earthquake","8.649","264.4","171.1","2008"
"Shadow Arbok","Dragon Tail","Dark Pulse","10.277","157.6","171.1","1783"
"Shadow Beedrill","Poison Jab","Aerial Ace","10.536","146","170.8","1714"
"Shadow Shelgon","Ember","Flamethrower","10.126","164.5","170.8","1886"
"Camerupt","Rock Smash","Earthquake","9.839","179","170.6","2036"
"Ivysaur","Vine Whip","Solar Beam","9.964","172.5","170.6","1577"
"Swalot","Infestation","Sludge Bomb","8.924","240.1","170.6","1837"
"Vivillon","Gust","Aerial Ace","10.229","159.5","170.6","1722"
"Hitmonchan","Rock Smash","Ice Punch","9.519","197.7","170.5","2165"
"Roselia","Razor Leaf","Dazzling Gleam","10.45","149.4","170.5","1736"
"Seviper","Poison Jab","Poison Fang","10.09","166","170.5","1955"
"Shadow Nidorino","Poison Sting","Sludge Bomb","11.018","127.5","170.5","1294"
"Fearow","Steel Wing","Aerial Ace","10.007","169.9","170.2","1854"
"Tauros","Zen Headbutt","Horn Attack","9.082","227.1","170.2","2433"
"Galvantula","Fury Cutter","Lunge","9.967","171.8","170.1","2048"
"Shadow Marowak","Mud Slap","Bone Club","9.81","180","170","1704"
"Gurdurr","Poison Jab","Brick Break","9.546","195.2","169.9","2014"
"Ninetales","Feint Attack","Return","9.047","229.5","169.9","2117"
"Gliscor","Wing Attack","Night Slash","8.676","259.7","169.6","2500"
"Wigglytuff","Feint Attack","Hyper Beam","9.483","198.9","169.6","1789"
"Mew","Infestation","Low Sweep","8.353","290.7","169.4","3032"
"Swanna","Water Gun","Ice Beam","9.773","181.5","169.4","1939"
"Gogoat","Zen Headbutt","Brick Break","8.738","253.8","169.3","2598"
"Swellow","Wing Attack","Aerial Ace","10.269","156.4","169.3","1783"
"Shadow Venomoth","Infestation","Poison Fang","10.162","161.2","169.2","1934"
"Alolan Ninetales","Charm","Psyshock","9.001","231.7","168.9","2144"
"Wailord","Zen Headbutt","Hyper Beam","9.179","218.4","168.9","2117"
"Torkoal","Fire Spin","Solar Beam","8.952","235.2","168.7","1943"
"Cloyster","Frost Breath","Icy Wind","8.926","236.9","168.5","2366"
"Galvantula","Charge Beam","Thunder","9.944","171.4","168.5","2048"
"Hitmonchan","Bullet Punch","Close Combat","9.491","197.1","168.5","2165"
"Blissey","Zen Headbutt","Psychic","7.261","439.9","168.4","2560"
"Klinklang","Charge Beam","Mirror Shot","9.052","227.1","168.4","2448"
"Shadow Magnemite","Thunder Shock","Magnet Bomb","12.086","95.3","168.3","1265"
"Shadow Magnemite","Spark","Thunderbolt","12.081","95.3","168","1265"
"Pidgeot","Wing Attack","Aerial Ace","9.257","211.7","167.9","1977"
"Shadow Mawile","Fire Fang","Iron Head","10.715","136.4","167.9","1518"
"Seaking","Waterfall","Water Pulse","9.41","201.4","167.8","2008"
"Cinccino","Charm","Aqua Tail","9.783","179.2","167.7","2082"
"Machoke","Low Kick","Submission","9.759","180.5","167.7","1886"
"Avalugg","Ice Fang","Mirror Coat","8.151","309.4","167.6","2970"
"Wailord","Zen Headbutt","Blizzard","9.161","218","167.6","2117"
"Roselia","Razor Leaf","Petal Blizzard","10.402","148.8","167.5","1736"
"Sigilyph","Zen Headbutt","Ancient Power","9.298","208.3","167.5","2368"
"Watchog","Bite","Hyper Fang","9.983","168.4","167.5","1689"
"Ninetales","Fire Spin","Psyshock","9.014","228.6","167.4","2117"
"Parasect","Fury Cutter","X-Scissor","9.871","174.1","167.4","1727"
"Pidgeot","Steel Wing","Hurricane","9.25","211.6","167.4","1977"
"Plusle","Quick Attack","Discharge","10.15","160.1","167.4","1651"
"Shadow Porygon","Tackle","Solar Beam","10.378","149.8","167.4","1597"
"Castform (Rainy)","Tackle","Weather Ball Water","9.744","180.8","167.3","1515"
"Castform (Snowy)","Tackle","Weather Ball Ice","9.744","180.8","167.3","1515"
"Castform (Sunny)","Tackle","Weather Ball Fire","9.744","180.8","167.3","1515"
"Shadow Arbok","Bite","Sludge Wave","10.22","156.7","167.3","1783"
"Shadow Grimer","Mud Slap","Sludge Bomb","10.967","126.8","167.2","1276"
"Shadow Venomoth","Confusion","Poison Fang","10.131","160.8","167.2","1934"
"Hitmonchan","Rock Smash","Fire Punch","9.471","196.7","167.1","2165"
"Mandibuzz","Snarl","Shadow Ball","8.229","299.8","167.1","1985"
"Pyroar","Take Down","Dark Pulse","9.256","210.3","166.8","2570"
"Shadow Bellsprout","Vine Whip","Power Whip","12.805","79.4","166.8","959"
"Bellossom","Acid","Dazzling Gleam","9.002","228.5","166.7","2118"
"Seviper","Poison Jab","Crunch","10.032","165.1","166.7","1955"
"Probopass","Rock Throw","Rock Slide","8.509","270.3","166.6","1931"
"Shadow Magnemite","Spark","Discharge","12.055","95.1","166.6","1265"
"Charmeleon","Fire Fang","Flamethrower","10.25","154.6","166.5","1535"
"Lapras","Ice Shard","Dragon Pulse","8.272","294.2","166.5","2452"
"Primeape","Karate Chop","Night Slash","9.866","173.1","166.3","2124"
"Hypno","Confusion","Return","8.735","249.4","166.2","1941"
"Qwilfish","Water Gun","Sludge Wave","9.865","173.1","166.2","1904"
"Beautifly","Infestation","Bug Buzz","10.763","133.2","166.1","1639"
"Sudowoodo","Counter","Stone Edge","9.217","212.1","166.1","1994"
"Vespiquen","Bug Bite","X-Scissor","9.054","223.7","166","1862"
"Manectric","Charge Beam","Flame Burst","9.923","169.8","165.9","2173"
"Raichu","Volt Switch","Thunder","9.773","177.7","165.9","2026"
"Skarmory","Steel Wing","Flash Cannon","8.8","243.3","165.8","1958"
"Torterra","Bite","Sand Tomb","8.606","260.1","165.8","2725"
"Cherrim (Overcast Form)","Razor Leaf","Hyper Beam","9.51","192.5","165.6","1901"
"Cherrim (Sunshine Form)","Razor Leaf","Hyper Beam","9.51","192.5","165.6","1901"
"Shadow Golbat","Wing Attack","Air Cutter","9.882","171.6","165.6","1835"
"Dragonair","Dragon Breath","Return","10.003","165.3","165.5","1653"
"Floatzel","Water Gun","Swift","9.832","174.1","165.5","2268"
"Gogoat","Rock Smash","Brick Break","8.687","252.4","165.5","2598"
"Golbat","Wing Attack","Return","9.44","196.7","165.5","1835"
"Masquerain","Air Slash","Lunge","9.551","189.9","165.4","2108"
"Dusknoir","Astonish","Return","9.037","224","165.3","2218"
"Galarian Weezing","Tackle","Overheat","9.081","220.8","165.3","2129"
"Huntail","Water Gun","Crunch","9.52","191.6","165.3","2173"
"Gothitelle","Charm","Rock Slide","8.885","235.5","165.2","2246"
"Weezing","Infestation","Return","9.078","220.8","165.2","2129"
"Kangaskhan","Mud Slap","Crunch","8.703","250.4","165","2401"
"Frogadier","Bubble","Surf","10.568","139.7","164.9","1520"
"Grumpig","Extrasensory","Mirror Coat","8.855","237.5","164.9","2200"
"Gorebyss","Water Gun","Draining Kiss","9.512","191.5","164.8","2316"
"Weezing","Acid","Dark Pulse","9.073","220.6","164.8","2129"
"Gloom","Razor Leaf","Sludge Bomb","9.989","165.2","164.7","1561"
"Grotle","Bite","Solar Beam","9.531","190.2","164.7","1755"
"Pidgeot","Air Slash","Aerial Ace","9.212","210.7","164.7","1977"
"Shadow Gligar","Wing Attack","Aerial Ace","9.647","183.5","164.7","1724"
"Swanna","Air Slash","Ice Beam","9.704","180.2","164.7","1939"
"Pelipper","Water Gun","Blizzard","9.443","195.5","164.6","1975"
"Golduck","Confusion","Cross Chop","9.154","214.1","164.2","2275"
"Mew","Charge Beam","Flame Charge","8.289","288.4","164.2","3032"
"Swellow","Steel Wing","Aerial Ace","10.189","155.2","164.1","1783"
"Castform","Hex","Weather Ball","9.695","179.9","163.9","1515"
"Malamar","Psycho Cut","Psybeam","9.004","224.5","163.9","2190"
"Zweilous","Bite","Dark Pulse","9.705","179.2","163.8","1708"
"Zweilous","Dragon Breath","Dark Pulse","9.705","179.2","163.8","1708"
"Butterfree","Bug Bite","Psychic","9.958","165.8","163.7","1696"
"Ninetales","Feint Attack","Fire Blast","8.964","227.4","163.7","2117"
"Shadow Magnemite","Spark","Magnet Bomb","12.003","94.7","163.7","1265"
"Claydol","Mud Slap","Earth Power","8.845","236.4","163.6","1830"
"Hitmonchan","Bullet Punch","Brick Break","9.42","195.6","163.5","2165"
"Umbreon","Feint Attack","Foul Play","8.101","307.5","163.5","1984"
"Claydol","Confusion","Earth Power","8.843","236.4","163.4","1830"
"Shadow Marowak","Mud Slap","Dig","9.713","178.2","163.3","1704"
"Dedenne","Tackle","Discharge","9.829","171.8","163.1","1709"
"Golbat","Bite","Shadow Ball","9.405","196","163.1","1835"
"Hypno","Confusion","Psyshock","8.69","248.1","162.8","1941"
"Mothim","Air Slash","Aerial Ace","10.454","142.4","162.7","1686"
"Tyrunt","Dragon Tail","Dragon Claw","10.246","151.3","162.7","1518"
"Galarian Weezing","Tackle","Sludge","9.042","219.9","162.6","2129"
"Eelektrik","Spark","Thunderbolt","9.941","165.4","162.5","1593"
"Lickilicky","Zen Headbutt","Solar Beam","8.41","273","162.4","2290"
"Liepard","Charm","Dark Pulse","10.415","143.7","162.4","1714"
"Alolan Graveler","Rock Throw","Stone Edge","9.669","179.6","162.3","1762"
"Graveler","Rock Throw","Stone Edge","9.669","179.6","162.3","1762"
"Ivysaur","Razor Leaf","Sludge Bomb","9.841","170.3","162.3","1577"
"Liepard","Snarl","Gunk Shot","10.413","143.7","162.3","1714"
"Weepinbell","Acid","Seed Bomb","10.723","131.6","162.3","1496"
"Pidgeot","Steel Wing","Aerial Ace","9.176","209.9","162.2","1977"
"Qwilfish","Water Gun","Ice Beam","9.804","172.1","162.2","1904"
"Galvantula","Fury Cutter","Cross Poison","9.849","169.7","162.1","2048"
"Octillery","Water Gun","Octazooka","9.524","187.7","162.1","2150"
"Muk","Infestation","Thunder Punch","8.577","256.3","161.8","2560"
"Rotom","Thunder Shock","Thunder","9.872","168.2","161.8","1886"
"Weezing","Tackle","Thunderbolt","9.032","219.6","161.8","2129"
"Kingler","Bubble","Vise Grip","9.443","192","161.7","2627"
"Forretress","Struggle Bug","Return","8.731","242.6","161.5","2119"
"Jellicent","Bubble","Bubble Beam","8.577","256","161.5","2171"
"Ninetales","Feint Attack","Solar Beam","8.932","226.6","161.5","2117"
"Clefable","Charge Beam","Moonblast","8.844","233","161.2","2263"
"Basculin","Tackle","Muddy Water","9.816","170.3","161.1","1941"
"Graveler","Mud Shot","Rock Slide","9.65","179.2","161","1762"
"Probopass","Rock Throw","Magnet Bomb","8.437","268","161","1931"
"Shadow Abra","Charge Beam","Psyshock","13.005","73.2","160.9","1246"
"Shadow Charmeleon","Ember","Flame Burst","10.635","133.7","160.8","1535"
"Fearow","Peck","Aerial Ace","9.864","167.5","160.7","1854"
"Shadow Arbok","Bite","Dark Pulse","10.117","155.2","160.6","1783"
"Weepinbell","Razor Leaf","Seed Bomb","10.695","131.3","160.6","1496"
"Exploud","Bite","Fire Blast","9.025","218.3","160.5","2180"
"Electrode","Spark","Foul Play","9.393","193.5","160.3","1949"
"Mew","Struggle Bug","Low Sweep","8.239","286.7","160.3","3032"
"Shadow Forretress","Bug Bite","Rock Tomb","9.121","211.2","160.3","2119"
"Lopunny","Pound","Focus Blast","9.04","216.7","160.1","1912"
"Miltank","Tackle","Ice Beam","8.48","262.6","160.1","2186"
"Slurpuff","Charm","Draining Kiss","9.049","215.9","160","2042"
"Cresselia","Confusion","Aurora Beam","7.582","366.8","159.9","2653"
"Claydol","Extrasensory","Earth Power","8.794","235.1","159.8","1830"
"Grotle","Razor Leaf","Return","9.457","188.7","159.6","1755"
"Shadow Charmeleon","Scratch","Flame Burst","10.615","133.4","159.6","1535"
"Zweilous","Bite","Dragon Pulse","9.643","178","159.6","1708"
"Zweilous","Dragon Breath","Dragon Pulse","9.643","178","159.6","1708"
"Shadow Metang","Zen Headbutt","Psyshock","9.776","170.5","159.2","1598"
"Machoke","Low Kick","Brick Break","9.629","178.1","159","1886"
"Marshtomp","Mud Shot","Surf","9.717","173.3","159","1649"
"Primeape","Low Kick","Night Slash","9.755","171.2","158.9","2124"
"Shadow Pupitar","Bite","Dig","10.168","151.1","158.9","1640"
"Shadow Hypno","Confusion","Thunder Punch","9.039","215","158.8","1941"
"Pelipper","Wing Attack","Blizzard","9.355","193.7","158.6","1975"
"Murkrow","Peck","Foul Play","10.913","121.9","158.5","1451"
"Talonflame","Fire Spin","Flame Charge","9.211","202.8","158.5","2047"
"Pinsir","Fury Cutter","Vise Grip","9.15","206.8","158.4","2747"
"Vespiquen","Fury Cutter","X-Scissor","8.948","221","158.4","1862"
"Banette","Hex","Thunder","9.958","160.2","158.1","2134"
"Braixen","Ember","Flamethrower","10.018","157.3","158.1","1683"
"Frogadier","Pound","Surf","10.456","138.2","158","1520"
"Mew","Volt Switch","Low Sweep","8.209","285.7","158","3032"
"Girafarig","Confusion","Mirror Coat","9.698","173","157.8","1900"
"Mightyena","Fire Fang","Crunch","9.713","172.1","157.6","1788"
"Butterfree","Bug Bite","Bug Buzz","9.862","164.2","157.5","1696"
"Quagsire","Water Gun","Sludge Bomb","9.046","212.8","157.5","1850"
"Klinklang","Charge Beam","Zap Cannon","8.899","223.3","157.4","2448"
"Vigoroth","Counter","Body Slam","9.289","196.3","157.4","1827"
"Charmeleon","Fire Fang","Return","10.104","152.4","157.2","1535"
"Maractus","Poison Jab","Aerial Ace","9.626","176.3","157.2","2111"
"Ferrothorn","Metal Claw","Thunder","8.523","253.6","157","2155"
"Whimsicott","Charm","Moonblast","9.305","194.7","156.9","1870"
"Mandibuzz","Air Slash","Foul Play","8.099","295.1","156.7","1985"
"Purugly","Shadow Claw","Play Rough","9.656","174.1","156.7","1813"
"Miltank","Zen Headbutt","Body Slam","8.432","261.1","156.5","2186"
"Octillery","Mud Shot","Gunk Shot","9.439","186","156.4","2150"
"Klinklang","Charge Beam","Flash Cannon","8.885","222.9","156.3","2448"
"Metang","Metal Claw","Psychic","9.294","194.5","156.1","1598"
"Aromatisse","Charge Beam","Thunderbolt","8.834","226.4","156","2174"
"Blastoise","Water Gun","Flash Cannon","8.562","248.6","156","2290"
"Carnivine","Vine Whip","Crunch","9.535","180","156","2005"
"Quagsire","Mud Shot","Earthquake","9.024","212.3","156","1850"
"Shadow Pupitar","Bite","Ancient Power","10.118","150.4","155.8","1640"
"Alomomola","Hidden Power (Water)","Hydro Pump","8.273","274.8","155.6","2014"
"Whimsicott","Razor Leaf","Moonblast","9.286","194.3","155.6","1870"
"Watchog","Low Kick","Hyper Fang","9.798","165.3","155.5","1689"
"Gastly","Lick","Sludge Bomb","12.588","77.8","155.3","1141"
"Shadow Gligar","Fury Cutter","Aerial Ace","9.504","180.8","155.2","1724"
"Mightyena","Fire Fang","Play Rough","9.672","171.3","155","1788"
"Uxie","Extrasensory","Thunder","8.1","291.6","155","2344"
"Shadow Beedrill","Bug Bite","Aerial Ace","10.279","142.5","154.7","1714"
"Weepinbell","Acid","Return","10.592","130","154.5","1496"
"Luxio","Bite","Wild Charge","10.639","128.2","154.4","1380"
"Shadow Porygon","Tackle","Discharge","10.17","146.8","154.4","1597"
"Braixen","Scratch","Flamethrower","9.957","156.3","154.3","1683"
"Furret","Quick Attack","Hyper Beam","9.465","181.9","154.3","1632"
"Galarian Stunfisk","Metal Claw","Flash Cannon","8.429","257.6","154.3","2008"
"Raichu","Charm","Thunder","9.597","174.5","154.2","2026"
"Vivillon","Struggle Bug","Bug Buzz","9.973","155.5","154.2","1722"
"Galvantula","Fury Cutter","Energy Ball","9.724","167.6","154.1","2048"
"Drapion","Poison Sting","Aqua Tail","8.76","229.1","154","2278"
"Tornadus (Therian Forme)","Astonish","Heat Wave","8.715","232.6","154","2986"
"Dusknoir","Hex","Ominous Wind","8.875","220","153.8","2218"
"Butterfree","Bug Bite","Signal Beam","9.801","163.2","153.7","1696"
"Jellicent","Bubble","Ice Beam","8.471","252.9","153.7","2171"
"Shadow Anorith","Scratch","Ancient Power","11.485","101.4","153.7","1420"
"Kangaskhan","Low Kick","Power-Up Punch","8.549","245.9","153.6","2401"
"Raticate","Quick Attack","Hyper Beam","9.9","158.2","153.5","1607"
"Shadow Misdreavus","Astonish","Ominous Wind","9.988","154.1","153.5","1789"
"Blissey","Zen Headbutt","Dazzling Gleam","7.093","429.8","153.4","2560"
"Emolga","Thunder Shock","Thunderbolt","10.102","148.8","153.4","1517"
"Huntail","Bite","Crunch","9.343","188.1","153.4","2173"
"Rotom Fan","Astonish","Thunder","9.045","207.3","153.4","2395"
"Rotom Frost","Astonish","Thunder","9.045","207.3","153.4","2395"
"Rotom Heat","Astonish","Thunder","9.045","207.3","153.4","2395"
"Rotom Mow","Astonish","Thunder","9.045","207.3","153.4","2395"
"Kingler","Metal Claw","Vise Grip","9.317","189.5","153.2","2627"
"Mr. Mime","Zen Headbutt","Psybeam","9.458","181","153.2","2069"
"Galarian Mr. Mime","Confusion","Psybeam","9.6","173","153.1","1920"
"Lanturn","Water Gun","Thunder","8.619","238.9","153","1936"
"Shadow Golbat","Bite","Air Cutter","9.688","168.3","153","1835"
"Weepinbell","Razor Leaf","Return","10.566","129.7","153","1496"
"Dragonair","Dragon Breath","Dragon Pulse","9.806","162.1","152.8","1653"
"Shadow Bellsprout","Acid","Power Whip","12.528","77.7","152.8","959"
