"Pokemon","Fast Move","Charged Move","DPS","TDO","DPS^3*TDO","CP"
"Starmie","Hidden Power (Poison)","Psybeam","9.507","207.2","178.1","2400"
"Starmie","Hidden Power (Electric)","Psybeam","9.507","207.2","178.1","2400"
"Starmie","Hidden Power (Ground)","Psybeam","9.507","207.2","178.1","2400"
"Starmie","Hidden Power (Rock)","Psybeam","9.507","207.2","178.1","2400"
"Starmie","Hidden Power (Ice)","Psybeam","9.507","207.2","178.1","2400"
"Starmie","Hidden Power (Bug)","Psybeam","9.507","207.2","178.1","2400"
"Starmie","Hidden Power (Dragon)","Psybeam","9.507","207.2","178.1","2400"
"Starmie","Hidden Power (Ghost)","Psybeam","9.507","207.2","178.1","2400"
"Starmie","Hidden Power (Dark)","Psybeam","9.507","207.2","178.1","2400"
"Starmie","Hidden Power (Steel)","Psybeam","9.507","207.2","178.1","2400"
"Mothim","Air Slash","Bug Buzz","10.693","145.6","178","1686"
"Mightyena","Bite","Crunch","10.012","177.4","178","1788"
"Starmie","Tackle","Thunder","9.505","207.2","177.9","2400"
"Hypno","Confusion","Future Sight","8.884","253.6","177.8","1941"
"Furfrou","Bite","Grass Knot","9.377","215.6","177.7","1960"
"Venomoth","Confusion","Psychic","9.827","187.1","177.5","1934"
"Ambipom","Scratch","Low Sweep","9.71","193.8","177.4","2245"
"Porygon2","Charge Beam","Zap Cannon","9.021","241.5","177.3","2517"
"Hypno","Confusion","Shadow Ball","8.877","253.5","177.3","1941"
"Plusle","Spark","Discharge","10.295","162.4","177.2","1651"
"Alolan Persian","Feint Attack","Foul Play","10.056","174.2","177.1","1644"
"Ninetales","Ember","Solar Beam","9.14","231.8","177","2117"
"Mew","Struggle Bug","Flame Charge","8.44","293.7","176.6","3032"
"Sigilyph","Air Slash","Ancient Power","9.419","211","176.4","2368"
"Crawdaunt","Waterfall","Vise Grip","9.989","176.9","176.3","2297"
"Cherrim (Overcast Form)","Razor Leaf","Dazzling Gleam","9.66","195.6","176.3","1901"
"Cherrim (Sunshine Form)","Razor Leaf","Dazzling Gleam","9.66","195.6","176.3","1901"
"Archen","Quick Attack","Ancient Power","11.303","122","176.1","1711"
"Castform (Snowy)","Powder Snow","Weather Ball Ice","9.869","183.1","176","1515"
"Porygon","Tackle","Return","10.038","173.9","175.9","1597"
"Parasect","Bug Bite","X-Scissor","9.993","176.3","175.9","1727"
"Mew","Volt Switch","Flame Charge","8.43","293.3","175.7","3032"
"Venomoth","Confusion","Return","9.799","186.6","175.6","1934"
"Weezing","Tackle","Return","9.218","224.2","175.6","2129"
"Vivillon","Gust","Hurricane","10.3","160.6","175.5","1722"
"Piloswine","Powder Snow","Bulldoze","9.28","219.6","175.5","2178"
"Zangoose","Fury Cutter","Night Slash","10.049","172.8","175.4","2245"
"Swanna","Air Slash","Bubble Beam","9.859","183","175.4","1939"
"Tauros","Zen Headbutt","Iron Head","9.144","228.7","174.9","2433"
"Clefable","Zen Headbutt","Moonblast","9.023","237.7","174.6","2263"
"Furfrou","Sucker Punch","Grass Knot","9.334","214.6","174.5","1960"
"Zangoose","Fury Cutter","Dig","10.035","172.6","174.4","2245"
"Vivillon","Bug Bite","Aerial Ace","10.282","160.3","174.2","1722"
"Throh","Low Kick","Low Sweep","8.658","268.5","174.2","2379"
"Cryogonal","Frost Breath","Water Pulse","8.672","266.9","174.1","2598"
"Gourgeist - Super Size","Hex","Fire Blast","8.762","258.6","174","2445"
"Bibarel","Water Gun","Hyper Beam","9.98","174.9","173.9","1693"
"Blastoise","Bite","Ice Beam","8.797","255.5","173.9","2290"
"Seadra","Water Gun","Blizzard","9.949","176.5","173.8","1943"
"Drapion","Bite","Fell Stinger","9.029","236.1","173.8","2278"
"Gastrodon","Hidden Power (Fire)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Fighting)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Flying)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Grass)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Poison)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Electric)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Psychic)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Rock)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Ice)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Bug)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Dragon)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Ghost)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Dark)","Earthquake","9.01","237.6","173.8","2158"
"Gastrodon","Hidden Power (Steel)","Earthquake","9.01","237.6","173.8","2158"
"Alomomola","Waterfall","Psychic","8.506","282.5","173.8","2014"
"Uxie","Confusion","Thunder","8.335","300","173.7","2344"
"Masquerain","Infestation","Silver Wind","9.666","192.2","173.5","2108"
"Weepinbell","Bullet Seed","Sludge Bomb","10.899","133.8","173.2","1496"
"Nidoqueen","Bite","Stone Edge","8.958","240.9","173.2","2310"
"Kangaskhan","Mud Slap","Power-Up Punch","8.809","253.4","173.2","2401"
"Castform (Sunny)","Ember","Weather Ball Fire","9.827","182.4","173.1","1515"
"Bronzong","Feint Attack","Psyshock","8.969","239.8","173","2079"
"Shelgon","Dragon Breath","Flamethrower","9.701","189.2","172.7","1886"
"Cryogonal","Ice Shard","Night Slash","8.653","266.3","172.6","2598"
"Meowstic - Female","Charm","Shadow Ball","9.329","212.3","172.4","1972"
"Machoke","Karate Chop","Brick Break","9.825","181.7","172.3","1886"
"Ludicolo","Bubble","Ice Beam","9.09","229.4","172.3","2157"
"Bronzong","Confusion","Flash Cannon","8.957","239.5","172.2","2079"
"Stantler","Zen Headbutt","Stomp","9.88","178.5","172.1","2010"
"Masquerain","Air Slash","Air Cutter","9.642","191.7","171.9","2108"
"Pidgeot","Air Slash","Hurricane","9.307","212.8","171.6","1977"
"Archen","Quick Attack","Dragon Claw","11.227","121.1","171.4","1711"
"Bellossom","Acid","Petal Blizzard","9.065","230.1","171.4","2118"
"Galarian Stunfisk","Mud Shot","Earthquake","8.649","264.4","171.1","2008"
"Vivillon","Gust","Aerial Ace","10.229","159.5","170.6","1722"
"Ivysaur","Vine Whip","Solar Beam","9.964","172.5","170.6","1577"
"Camerupt","Rock Smash","Earthquake","9.839","179","170.6","2036"
"Swalot","Infestation","Sludge Bomb","8.924","240.1","170.6","1837"
"Roselia","Razor Leaf","Dazzling Gleam","10.45","149.4","170.5","1736"
"Seviper","Poison Jab","Poison Fang","10.09","166","170.5","1955"
"Hitmonchan","Rock Smash","Ice Punch","9.519","197.7","170.5","2165"
"Fearow","Steel Wing","Aerial Ace","10.007","169.9","170.2","1854"
"Tauros","Zen Headbutt","Horn Attack","9.082","227.1","170.2","2433"
"Galvantula","Fury Cutter","Lunge","9.967","171.8","170.1","2048"
"Gurdurr","Poison Jab","Brick Break","9.546","195.2","169.9","2014"
"Ninetales","Feint Attack","Return","9.047","229.5","169.9","2117"
"Wigglytuff","Feint Attack","Hyper Beam","9.483","198.9","169.6","1789"
"Gliscor","Wing Attack","Night Slash","8.676","259.7","169.6","2500"
"Swanna","Water Gun","Ice Beam","9.773","181.5","169.4","1939"
"Mew","Infestation","Low Sweep","8.353","290.7","169.4","3032"
"Swellow","Wing Attack","Aerial Ace","10.269","156.4","169.3","1783"
"Gogoat","Zen Headbutt","Brick Break","8.738","253.8","169.3","2598"
"Wailord","Zen Headbutt","Hyper Beam","9.179","218.4","168.9","2117"
"Alolan Ninetales","Charm","Psyshock","9.001","231.7","168.9","2144"
"Torkoal","Fire Spin","Solar Beam","8.952","235.2","168.7","1943"
"Galvantula","Charge Beam","Thunder","9.944","171.4","168.5","2048"
"Hitmonchan","Bullet Punch","Close Combat","9.491","197.1","168.5","2165"
"Cloyster","Frost Breath","Icy Wind","8.926","236.9","168.5","2366"
"Klinklang","Charge Beam","Mirror Shot","9.052","227.1","168.4","2448"
"Blissey","Zen Headbutt","Psychic","7.261","439.9","168.4","2560"
"Pidgeot","Wing Attack","Aerial Ace","9.257","211.7","167.9","1977"
"Seaking","Waterfall","Water Pulse","9.41","201.4","167.8","2008"
"Cinccino","Charm","Aqua Tail","9.783","179.2","167.7","2082"
"Machoke","Low Kick","Submission","9.759","180.5","167.7","1886"
"Wailord","Zen Headbutt","Blizzard","9.161","218","167.6","2117"
"Avalugg","Ice Fang","Mirror Coat","8.151","309.4","167.6","2970"
"Roselia","Razor Leaf","Petal Blizzard","10.402","148.8","167.5","1736"
"Watchog","Bite","Hyper Fang","9.983","168.4","167.5","1689"
"Sigilyph","Zen Headbutt","Ancient Power","9.298","208.3","167.5","2368"
"Plusle","Quick Attack","Discharge","10.15","160.1","167.4","1651"
"Parasect","Fury Cutter","X-Scissor","9.871","174.1","167.4","1727"
"Pidgeot","Steel Wing","Hurricane","9.25","211.6","167.4","1977"
"Ninetales","Fire Spin","Psyshock","9.014","228.6","167.4","2117"
"Castform (Rainy)","Tackle","Weather Ball Water","9.744","180.8","167.3","1515"
"Castform (Snowy)","Tackle","Weather Ball Ice","9.744","180.8","167.3","1515"
"Castform (Sunny)","Tackle","Weather Ball Fire","9.744","180.8","167.3","1515"
"Hitmonchan","Rock Smash","Fire Punch","9.471","196.7","167.1","2165"
"Mandibuzz","Snarl","Shadow Ball","8.229","299.8","167.1","1985"
"Pyroar","Take Down","Dark Pulse","9.256","210.3","166.8","2570"
"Seviper","Poison Jab","Crunch","10.032","165.1","166.7","1955"
"Bellossom","Acid","Dazzling Gleam","9.002","228.5","166.7","2118"
"Probopass","Rock Throw","Rock Slide","8.509","270.3","166.6","1931"
"Charmeleon","Fire Fang","Flamethrower","10.25","154.6","166.5","1535"
"Lapras","Ice Shard","Dragon Pulse","8.272","294.2","166.5","2452"
"Primeape","Karate Chop","Night Slash","9.866","173.1","166.3","2124"
"Qwilfish","Water Gun","Sludge Wave","9.865","173.1","166.2","1904"
"Hypno","Confusion","Return","8.735","249.4","166.2","1941"
"Beautifly","Infestation","Bug Buzz","10.763","133.2","166.1","1639"
"Sudowoodo","Counter","Stone Edge","9.217","212.1","166.1","1994"
"Vespiquen","Bug Bite","X-Scissor","9.054","223.7","166","1862"
"Manectric","Charge Beam","Flame Burst","9.923","169.8","165.9","2173"
"Raichu","Volt Switch","Thunder","9.773","177.7","165.9","2026"
"Skarmory","Steel Wing","Flash Cannon","8.8","243.3","165.8","1958"
"Torterra","Bite","Sand Tomb","8.606","260.1","165.8","2725"
"Cherrim (Overcast Form)","Razor Leaf","Hyper Beam","9.51","192.5","165.6","1901"
"Cherrim (Sunshine Form)","Razor Leaf","Hyper Beam","9.51","192.5","165.6","1901"
"Dragonair","Dragon Breath","Return","10.003","165.3","165.5","1653"
"Floatzel","Water Gun","Swift","9.832","174.1","165.5","2268"
"Golbat","Wing Attack","Return","9.44","196.7","165.5","1835"
"Gogoat","Rock Smash","Brick Break","8.687","252.4","165.5","2598"
"Masquerain","Air Slash","Lunge","9.551","189.9","165.4","2108"
"Huntail","Water Gun","Crunch","9.52","191.6","165.3","2173"
"Galarian Weezing","Tackle","Overheat","9.081","220.8","165.3","2129"
"Dusknoir","Astonish","Return","9.037","224","165.3","2218"
"Weezing","Infestation","Return","9.078","220.8","165.2","2129"
"Gothitelle","Charm","Rock Slide","8.885","235.5","165.2","2246"
"Kangaskhan","Mud Slap","Crunch","8.703","250.4","165","2401"
"Frogadier","Bubble","Surf","10.568","139.7","164.9","1520"
"Grumpig","Extrasensory","Mirror Coat","8.855","237.5","164.9","2200"
"Gorebyss","Water Gun","Draining Kiss","9.512","191.5","164.8","2316"
"Weezing","Acid","Dark Pulse","9.073","220.6","164.8","2129"
"Gloom","Razor Leaf","Sludge Bomb","9.989","165.2","164.7","1561"
"Swanna","Air Slash","Ice Beam","9.704","180.2","164.7","1939"
"Grotle","Bite","Solar Beam","9.531","190.2","164.7","1755"
"Pidgeot","Air Slash","Aerial Ace","9.212","210.7","164.7","1977"
"Pelipper","Water Gun","Blizzard","9.443","195.5","164.6","1975"
"Golduck","Confusion","Cross Chop","9.154","214.1","164.2","2275"
"Mew","Charge Beam","Flame Charge","8.289","288.4","164.2","3032"
"Swellow","Steel Wing","Aerial Ace","10.189","155.2","164.1","1783"
"Castform","Hex","Weather Ball","9.695","179.9","163.9","1515"
"Malamar","Psycho Cut","Psybeam","9.004","224.5","163.9","2190"
"Zweilous","Bite","Dark Pulse","9.705","179.2","163.8","1708"
"Zweilous","Dragon Breath","Dark Pulse","9.705","179.2","163.8","1708"
"Butterfree","Bug Bite","Psychic","9.958","165.8","163.7","1696"
"Ninetales","Feint Attack","Fire Blast","8.964","227.4","163.7","2117"
"Claydol","Mud Slap","Earth Power","8.845","236.4","163.6","1830"
"Hitmonchan","Bullet Punch","Brick Break","9.42","195.6","163.5","2165"
"Umbreon","Feint Attack","Foul Play","8.101","307.5","163.5","1984"
"Claydol","Confusion","Earth Power","8.843","236.4","163.4","1830"
"Dedenne","Tackle","Discharge","9.829","171.8","163.1","1709"
"Golbat","Bite","Shadow Ball","9.405","196","163.1","1835"
"Hypno","Confusion","Psyshock","8.69","248.1","162.8","1941"
"Mothim","Air Slash","Aerial Ace","10.454","142.4","162.7","1686"
"Tyrunt","Dragon Tail","Dragon Claw","10.246","151.3","162.7","1518"
"Galarian Weezing","Tackle","Sludge","9.042","219.9","162.6","2129"
"Eelektrik","Spark","Thunderbolt","9.941","165.4","162.5","1593"
"Liepard","Charm","Dark Pulse","10.415","143.7","162.4","1714"
"Lickilicky","Zen Headbutt","Solar Beam","8.41","273","162.4","2290"
"Weepinbell","Acid","Seed Bomb","10.723","131.6","162.3","1496"
"Liepard","Snarl","Gunk Shot","10.413","143.7","162.3","1714"
"Ivysaur","Razor Leaf","Sludge Bomb","9.841","170.3","162.3","1577"
"Alolan Graveler","Rock Throw","Stone Edge","9.669","179.6","162.3","1762"
"Graveler","Rock Throw","Stone Edge","9.669","179.6","162.3","1762"
"Qwilfish","Water Gun","Ice Beam","9.804","172.1","162.2","1904"
"Pidgeot","Steel Wing","Aerial Ace","9.176","209.9","162.2","1977"
"Galvantula","Fury Cutter","Cross Poison","9.849","169.7","162.1","2048"
"Octillery","Water Gun","Octazooka","9.524","187.7","162.1","2150"
"Rotom","Thunder Shock","Thunder","9.872","168.2","161.8","1886"
"Weezing","Tackle","Thunderbolt","9.032","219.6","161.8","2129"
"Muk","Infestation","Thunder Punch","8.577","256.3","161.8","2560"
"Kingler","Bubble","Vise Grip","9.443","192","161.7","2627"
"Ninetales","Feint Attack","Solar Beam","8.932","226.6","161.5","2117"
"Forretress","Struggle Bug","Return","8.731","242.6","161.5","2119"
"Jellicent","Bubble","Bubble Beam","8.577","256","161.5","2171"
"Clefable","Charge Beam","Moonblast","8.844","233","161.2","2263"
"Basculin","Tackle","Muddy Water","9.816","170.3","161.1","1941"
"Graveler","Mud Shot","Rock Slide","9.65","179.2","161","1762"
"Probopass","Rock Throw","Magnet Bomb","8.437","268","161","1931"
"Fearow","Peck","Aerial Ace","9.864","167.5","160.7","1854"
"Weepinbell","Razor Leaf","Seed Bomb","10.695","131.3","160.6","1496"
"Exploud","Bite","Fire Blast","9.025","218.3","160.5","2180"
"Electrode","Spark","Foul Play","9.393","193.5","160.3","1949"
"Mew","Struggle Bug","Low Sweep","8.239","286.7","160.3","3032"
"Lopunny","Pound","Focus Blast","9.04","216.7","160.1","1912"
"Miltank","Tackle","Ice Beam","8.48","262.6","160.1","2186"
"Slurpuff","Charm","Draining Kiss","9.049","215.9","160","2042"
"Cresselia","Confusion","Aurora Beam","7.582","366.8","159.9","2653"
"Claydol","Extrasensory","Earth Power","8.794","235.1","159.8","1830"
"Zweilous","Bite","Dragon Pulse","9.643","178","159.6","1708"
"Zweilous","Dragon Breath","Dragon Pulse","9.643","178","159.6","1708"
"Grotle","Razor Leaf","Return","9.457","188.7","159.6","1755"
"Marshtomp","Mud Shot","Surf","9.717","173.3","159","1649"
"Machoke","Low Kick","Brick Break","9.629","178.1","159","1886"
"Primeape","Low Kick","Night Slash","9.755","171.2","158.9","2124"
"Pelipper","Wing Attack","Blizzard","9.355","193.7","158.6","1975"
"Murkrow","Peck","Foul Play","10.913","121.9","158.5","1451"
"Talonflame","Fire Spin","Flame Charge","9.211","202.8","158.5","2047"
"Pinsir","Fury Cutter","Vise Grip","9.15","206.8","158.4","2747"
"Vespiquen","Fury Cutter","X-Scissor","8.948","221","158.4","1862"
"Braixen","Ember","Flamethrower","10.018","157.3","158.1","1683"
"Banette","Hex","Thunder","9.958","160.2","158.1","2134"
"Frogadier","Pound","Surf","10.456","138.2","158","1520"
"Mew","Volt Switch","Low Sweep","8.209","285.7","158","3032"
"Girafarig","Confusion","Mirror Coat","9.698","173","157.8","1900"
"Mightyena","Fire Fang","Crunch","9.713","172.1","157.6","1788"
"Butterfree","Bug Bite","Bug Buzz","9.862","164.2","157.5","1696"
"Quagsire","Water Gun","Sludge Bomb","9.046","212.8","157.5","1850"
"Vigoroth","Counter","Body Slam","9.289","196.3","157.4","1827"
"Klinklang","Charge Beam","Zap Cannon","8.899","223.3","157.4","2448"
"Charmeleon","Fire Fang","Return","10.104","152.4","157.2","1535"
"Maractus","Poison Jab","Aerial Ace","9.626","176.3","157.2","2111"
"Ferrothorn","Metal Claw","Thunder","8.523","253.6","157","2155"
"Whimsicott","Charm","Moonblast","9.305","194.7","156.9","1870"
"Purugly","Shadow Claw","Play Rough","9.656","174.1","156.7","1813"
"Mandibuzz","Air Slash","Foul Play","8.099","295.1","156.7","1985"
"Miltank","Zen Headbutt","Body Slam","8.432","261.1","156.5","2186"
"Octillery","Mud Shot","Gunk Shot","9.439","186","156.4","2150"
"Klinklang","Charge Beam","Flash Cannon","8.885","222.9","156.3","2448"
"Metang","Metal Claw","Psychic","9.294","194.5","156.1","1598"
"Carnivine","Vine Whip","Crunch","9.535","180","156","2005"
"Quagsire","Mud Shot","Earthquake","9.024","212.3","156","1850"
"Aromatisse","Charge Beam","Thunderbolt","8.834","226.4","156","2174"
"Blastoise","Water Gun","Flash Cannon","8.562","248.6","156","2290"
"Whimsicott","Razor Leaf","Moonblast","9.286","194.3","155.6","1870"
"Alomomola","Hidden Power (Water)","Hydro Pump","8.273","274.8","155.6","2014"
"Watchog","Low Kick","Hyper Fang","9.798","165.3","155.5","1689"
"Gastly","Lick","Sludge Bomb","12.588","77.8","155.3","1141"
"Mightyena","Fire Fang","Play Rough","9.672","171.3","155","1788"
"Uxie","Extrasensory","Thunder","8.1","291.6","155","2344"
"Weepinbell","Acid","Return","10.592","130","154.5","1496"
"Luxio","Bite","Wild Charge","10.639","128.2","154.4","1380"
"Braixen","Scratch","Flamethrower","9.957","156.3","154.3","1683"
"Furret","Quick Attack","Hyper Beam","9.465","181.9","154.3","1632"
"Galarian Stunfisk","Metal Claw","Flash Cannon","8.429","257.6","154.3","2008"
"Vivillon","Struggle Bug","Bug Buzz","9.973","155.5","154.2","1722"
"Raichu","Charm","Thunder","9.597","174.5","154.2","2026"
"Galvantula","Fury Cutter","Energy Ball","9.724","167.6","154.1","2048"
"Drapion","Poison Sting","Aqua Tail","8.76","229.1","154","2278"
"Dusknoir","Hex","Ominous Wind","8.875","220","153.8","2218"
"Butterfree","Bug Bite","Signal Beam","9.801","163.2","153.7","1696"
"Jellicent","Bubble","Ice Beam","8.471","252.9","153.7","2171"
"Kangaskhan","Low Kick","Power-Up Punch","8.549","245.9","153.6","2401"
"Raticate","Quick Attack","Hyper Beam","9.9","158.2","153.5","1607"
"Emolga","Thunder Shock","Thunderbolt","10.102","148.8","153.4","1517"
"Huntail","Bite","Crunch","9.343","188.1","153.4","2173"
"Rotom Fan","Astonish","Thunder","9.045","207.3","153.4","2395"
"Rotom Frost","Astonish","Thunder","9.045","207.3","153.4","2395"
"Rotom Heat","Astonish","Thunder","9.045","207.3","153.4","2395"
"Rotom Mow","Astonish","Thunder","9.045","207.3","153.4","2395"
"Blissey","Zen Headbutt","Dazzling Gleam","7.093","429.8","153.4","2560"
"Mr. Mime","Zen Headbutt","Psybeam","9.458","181","153.2","2069"
"Kingler","Metal Claw","Vise Grip","9.317","189.5","153.2","2627"
"Galarian Mr. Mime","Confusion","Psybeam","9.6","173","153.1","1920"
"Weepinbell","Razor Leaf","Return","10.566","129.7","153","1496"
"Lanturn","Water Gun","Thunder","8.619","238.9","153","1936"
"Dragonair","Dragon Breath","Dragon Pulse","9.806","162.1","152.8","1653"
"Weezing","Infestation","Thunderbolt","8.904","216.5","152.8","2129"
"Fraxure","Iron Tail","Night Slash","9.881","158.2","152.6","2074"
"Sawsbuck","Take Down","Hyper Beam","9.204","195.8","152.6","2244"
"Probopass","Rock Throw","Return","8.324","264.4","152.5","1931"
"Alolan Graveler","Rock Throw","Rock Blast","9.517","176.7","152.3","1762"
"Graveler","Rock Throw","Rock Blast","9.517","176.7","152.3","1762"
"Beedrill","Infestation","X-Scissor","9.781","162.7","152.2","1714"
"Masquerain","Infestation","Air Cutter","9.354","186","152.2","2108"
"Beautifly","Struggle Bug","Bug Buzz","10.526","130.3","152","1639"
"Gourgeist - Large Size","Hex","Fire Blast","8.591","239.8","152","2341"
"Raichu","Volt Switch","Skull Bash","9.559","173.8","151.9","2026"
"Alomomola","Waterfall","Blizzard","8.223","273.1","151.8","2014"
"Rotom Mow","Thunder Shock","Ominous Wind","9.02","206.7","151.7","2395"
"Bellossom","Bullet Seed","Return","8.79","223.2","151.6","2118"
"Deoxys (Speed Forme)","Charge Beam","Psycho Boost","9.026","206","151.5","2674"
"Relicanth","Zen Headbutt","Ancient Power","8.186","276","151.4","2348"
"Raticate","Bite","Return","9.865","157.6","151.3","1607"
"Klefki","Astonish","Play Rough","9.269","190","151.3","1810"
"Kangaskhan","Low Kick","Crunch","8.515","245","151.2","2401"
"Wigglytuff","Pound","Ice Beam","9.213","193.2","151.1","1789"
"Parasect","Struggle Bug","Solar Beam","9.616","169.6","150.8","1727"
"Hypno","Zen Headbutt","Shadow Ball","8.522","243.3","150.6","1941"
"Octillery","Water Gun","Aurora Beam","9.347","184.2","150.4","2150"
"Vespiquen","Bug Bite","Bug Buzz","8.833","218.2","150.4","1862"
"Plusle","Spark","Grass Knot","9.88","155.9","150.3","1651"
"Seaking","Poison Jab","Ice Beam","9.151","195.8","150.1","2008"
"Dragalge","Water Gun","Hydro Pump","8.761","223.1","150","2213"
"Piloswine","Ice Shard","Stone Edge","8.922","211.1","149.9","2178"
"Galvantula","Volt Switch","Lunge","9.655","166.4","149.8","2048"
"Hitmontop","Counter","Gyro Ball","9.11","198.1","149.8","2002"
"Cloyster","Ice Shard","Icy Wind","8.668","230.1","149.8","2366"
"Masquerain","Infestation","Lunge","9.315","185.2","149.7","2108"
"Poliwrath","Mud Shot","Ice Punch","8.513","242.3","149.5","2401"
"Ferrothorn","Metal Claw","Mirror Shot","8.42","250.5","149.5","2155"
"Mandibuzz","Snarl","Dark Pulse","8.003","291.6","149.5","1985"
"Gurdurr","Low Kick","Stone Edge","9.245","189.1","149.4","2014"
"Octillery","Mud Shot","Water Pulse","9.33","183.8","149.3","2150"
"Venomoth","Bug Bite","Silver Wind","9.408","179.1","149.2","1934"
"Kangaskhan","Mud Slap","Brick Break","8.486","244.1","149.1","2401"
"Hitmonchan","Rock Smash","Thunder Punch","9.204","191.1","149","2165"
"Forretress","Bug Bite","Mirror Shot","8.554","237.7","148.7","2119"
"Galarian Weezing","Tackle","Hyper Beam","8.84","215","148.5","2129"
"Bellossom","Bullet Seed","Dazzling Gleam","8.744","222","148.4","2118"
"Politoed","Mud Shot","Blizzard","8.55","237.3","148.3","2274"
"Arbok","Dragon Tail","Gunk Shot","9.471","174.3","148.1","1783"
"Stoutland","Take Down","Crunch","8.601","232.6","148","2625"
"Eelektrik","Spark","Discharge","9.709","161.5","147.8","1593"
"Torkoal","Fire Spin","Earthquake","8.66","227.5","147.8","1943"
"Seaking","Poison Jab","Drill Run","9.114","195","147.7","2008"
"Cryogonal","Ice Shard","Water Pulse","8.322","256.1","147.6","2598"
"Camerupt","Rock Smash","Solar Beam","9.485","172.6","147.3","2036"
"Vespiquen","Bug Bite","Signal Beam","8.788","217.1","147.3","1862"
"Beedrill","Infestation","Return","9.699","161.3","147.2","1714"
"Talonflame","Incinerate","Flame Charge","9.042","199.1","147.2","2047"
"Sunflora","Bullet Seed","Petal Blizzard","9.386","177.8","147.1","1988"
"Cranidos","Take Down","Ancient Power","10.986","110.8","146.9","1690"
"Electrode","Spark","Hyper Beam","9.183","189.1","146.5","1949"
"Lanturn","Charge Beam","Hydro Pump","8.526","236.4","146.5","1936"
"Masquerain","Air Slash","Bubble Beam","9.26","184.1","146.2","2108"
"Furfrou","Bite","Surf","8.931","205.3","146.2","1960"
"Liepard","Charm","Play Rough","10.143","140","146.1","1714"
"Stunfisk","Thunder Shock","Mud Bomb","8.313","254.1","146","2008"
"Alolan Persian","Scratch","Foul Play","9.581","165.9","145.9","1644"
"Mightyena","Thunder Fang","Crunch","9.526","168.7","145.8","1788"
"Raichu","Charm","Skull Bash","9.459","172","145.6","2026"
"Electrode","Volt Switch","Foul Play","9.168","188.8","145.5","1949"
"Throh","Zen Headbutt","Body Slam","8.275","256.6","145.4","2379"
"Altaria","Dragon Breath","Dragon Pulse","8.542","233","145.2","1861"
"Seaking","Poison Jab","Megahorn","9.073","194.2","145.1","2008"
"Jellicent","Hex","Bubble Beam","8.349","249.2","145.1","2171"
"Graveler","Mud Slap","Stone Edge","9.398","174.5","144.9","1762"
"Exploud","Bite","Crunch","8.797","212.8","144.9","2180"
"Arbok","Dragon Tail","Return","9.416","173.3","144.7","1783"
"Aromatisse","Charge Beam","Moonblast","8.668","222.1","144.7","2174"
"Claydol","Mud Slap","Earthquake","8.574","229.2","144.5","1830"
"Hypno","Zen Headbutt","Future Sight","8.435","240.8","144.5","1941"
"Kricketune","Fury Cutter","X-Scissor","9.947","146.7","144.4","1535"
"Haunter","Astonish","Shadow Punch","10.643","119.7","144.2","1823"
"Politoed","Mud Shot","Earthquake","8.489","235.6","144.1","2274"
"Raticate","Bite","Hyper Fang","9.744","155.7","144","1607"
"Fearow","Steel Wing","Drill Run","9.596","162.9","143.9","1854"
"Vespiquen","Fury Cutter","Bug Buzz","8.737","215.8","143.9","1862"
"Rufflet","Wing Attack","Brave Bird","10.16","137.1","143.8","1384"
"Wigglytuff","Charm","Ice Beam","9.099","190.9","143.8","1789"
"Hitmontop","Rock Smash","Close Combat","9.018","196.1","143.8","2002"
"Sudowoodo","Counter","Earthquake","8.891","204.6","143.8","1994"
"Malamar","Peck","Superpower","8.713","217.3","143.7","2190"
"Lopunny","Low Kick","Hyper Beam","8.796","210.9","143.5","1912"
"Seadra","Dragon Breath","Blizzard","9.482","168.2","143.4","1943"
"Arbok","Bite","Gunk Shot","9.396","172.9","143.4","1783"
"Gliscor","Fury Cutter","Night Slash","8.315","248.9","143.1","2500"
"Beedrill","Poison Jab","Fell Stinger","9.629","160.2","143","1714"
"Cradily","Acid","Return","8.381","242.7","142.9","2053"
"Claydol","Confusion","Earthquake","8.55","228.5","142.8","1830"
"Alolan Marowak","Fire Spin","Shadow Bone","8.973","197.6","142.7","1704"
"Claydol","Mud Slap","Shadow Ball","8.548","228.5","142.7","1830"
"Cofagrigus","Astonish","Psychic","8.53","229.9","142.7","2111"
"Noctowl","Wing Attack","Psychic","8.567","226.6","142.5","1879"
"Galarian Stunfisk","Metal Claw","Rock Slide","8.262","252.5","142.4","2008"
